Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player_link
2014-15,21,UTA,NBA,PF,3,26,13.6,.477,.222,.111,4.5,17.7,11.1,13.2,4.1,0.0,9.6,18.4,,0.0,0.0,0.1,.108,,-3.3,1.7,-1.6,0.0,https://www.basketball-reference.com/players/j/jerregr01.html
2010-11,27,SAC,NBA,PG,62,858,11.1,.460,.116,.158,1.2,8.3,4.6,28.4,1.7,0.2,15.5,16.5,,0.2,0.5,0.7,.037,,-2.2,-1.1,-3.3,-0.3,https://www.basketball-reference.com/players/j/jetereu01.html
2007-08,20,MIL,NBA,PF,66,1647,11.3,.485,.040,.279,7.3,17.7,12.3,5.3,1.1,2.7,13.4,18.4,,-0.1,0.9,0.7,.022,,-2.9,-1.1,-3.9,-0.8,https://www.basketball-reference.com/players/j/jianlyi01.html
2008-09,21,NJN,NBA,PF,61,1421,10.9,.474,.280,.246,5.5,22.0,13.7,7.0,1.1,2.1,11.2,20.5,,-0.5,1.3,0.7,.024,,-2.7,-1.1,-3.8,-0.7,https://www.basketball-reference.com/players/j/jianlyi01.html
2009-10,22,NJN,NBA,PF,52,1655,12.3,.481,.073,.343,7.7,18.7,13.0,4.9,1.2,2.3,10.6,20.1,,0.0,1.3,1.3,.037,,-2.8,-1.3,-4.1,-0.9,https://www.basketball-reference.com/players/j/jianlyi01.html
2010-11,23,WAS,NBA,PF,63,1112,10.1,.459,.037,.262,7.8,18.0,12.7,3.5,1.2,2.2,11.6,17.4,,-0.4,0.8,0.4,.016,,-3.7,-1.6,-5.3,-0.9,https://www.basketball-reference.com/players/j/jianlyi01.html
2011-12,24,DAL,NBA,PF,30,203,10.4,.433,.122,.256,6.7,20.3,13.6,4.1,1.8,3.1,13.3,24.1,,-0.3,0.3,0.0,-0.003,,-5.4,-0.3,-5.7,-0.2,https://www.basketball-reference.com/players/j/jianlyi01.html
2003-04,24,ORL,NBA,C,20,290,2.6,.318,.203,.271,5.7,12.0,8.8,6.1,1.3,0.2,17.5,12.5,,-0.5,0.0,-0.6,-0.096,,-6.1,-1.7,-7.8,-0.4,https://www.basketball-reference.com/players/j/johnsbr01.html
2004-05,25,IND,NBA,SF,6,87,0.4,.273,.182,.000,7.0,6.7,6.9,7.6,0.6,0.0,12.0,13.8,,-0.2,0.0,-0.2,-0.087,,-8.6,-3.2,-11.8,-0.2,https://www.basketball-reference.com/players/j/johnsbr01.html
2006-07,23,MEM,NBA,PF,59,753,13.2,.588,.000,.698,7.9,20.8,14.4,3.6,1.7,3.5,17.5,16.1,,0.7,0.6,1.3,.083,,-3.2,-0.3,-3.5,-0.3,https://www.basketball-reference.com/players/j/johnsal01.html
2007-08,24,MIA,NBA,PF,43,549,8.9,.554,.000,.664,6.9,13.7,10.3,4.0,1.3,1.5,20.6,17.6,,-0.1,0.4,0.2,.019,,-5.2,-1.0,-6.2,-0.6,https://www.basketball-reference.com/players/j/johnsal01.html
2018-19,22,IND,NBA,PF,14,64,6.3,.333,.125,.500,7.1,25.5,16.5,2.0,0.8,4.2,0.0,13.3,,-0.1,0.1,0.0,.027,,-5.7,-2.0,-7.7,-0.1,https://www.basketball-reference.com/players/j/johnsal02.html
2019-20,23,IND,NBA,PF,17,118,13.3,.509,.276,.345,15.0,29.4,22.3,7.7,1.2,1.5,17.3,15.0,,0.1,0.2,0.3,.111,,-1.8,0.3,-1.5,0.0,https://www.basketball-reference.com/players/j/johnsal02.html
2005-06,18,DET,NBA,SF,3,39,20.3,.850,.300,.400,9.0,3.1,6.1,13.4,0.0,3.7,25.4,19.2,,0.1,0.0,0.2,.208,,1.1,-0.7,0.4,0.0,https://www.basketball-reference.com/players/j/johnsam01.html
2006-07,19,DET,NBA,PF,8,124,20.6,.600,.091,.424,14.4,21.1,17.7,4.1,2.2,8.1,18.7,18.5,,0.2,0.3,0.5,.183,,-2.0,2.2,0.2,0.1,https://www.basketball-reference.com/players/j/johnsam01.html
2007-08,20,DET,NBA,PF,62,764,17.5,.584,.000,.333,13.5,23.2,18.4,5.9,1.7,8.5,17.1,14.1,,1.1,1.9,3.0,.190,,-2.4,3.7,1.3,0.6,https://www.basketball-reference.com/players/j/johnsam01.html
2008-09,21,DET,NBA,PF,62,911,13.5,.608,.000,.215,13.1,17.2,15.1,3.4,1.2,5.1,15.6,11.1,,1.4,1.3,2.7,.142,,-3.0,1.6,-1.4,0.1,https://www.basketball-reference.com/players/j/johnsam01.html
2009-10,22,TOR,NBA,PF,82,1453,16.7,.639,.012,.446,12.9,19.1,16.1,5.0,1.6,3.5,13.6,14.5,,3.4,1.1,4.5,.150,,-0.6,0.0,-0.6,0.5,https://www.basketball-reference.com/players/j/johnsam01.html
2010-11,23,TOR,NBA,PF,72,1853,17.6,.608,.002,.323,11.8,17.8,14.7,6.8,1.5,3.6,10.9,15.3,,4.4,1.2,5.6,.146,,0.3,0.0,0.3,1.1,https://www.basketball-reference.com/players/j/johnsam01.html
2011-12,24,TOR,NBA,PF,64,1553,14.4,.600,.015,.247,11.4,19.4,15.4,8.7,1.1,3.6,20.0,14.3,,1.9,2.0,4.0,.122,,-1.4,0.9,-0.5,0.6,https://www.basketball-reference.com/players/j/johnsam01.html
2012-13,25,TOR,NBA,PF,81,2325,17.3,.591,.021,.309,11.4,20.0,15.6,8.7,1.9,3.8,14.5,16.1,,4.4,2.9,7.3,.151,,0.0,1.0,1.0,1.8,https://www.basketball-reference.com/players/j/johnsam01.html
2013-14,26,TOR,NBA,PF,77,2214,15.4,.592,.108,.234,9.0,17.6,13.3,8.7,1.3,3.2,15.4,16.4,,3.2,3.1,6.3,.136,,-0.4,1.1,0.7,1.5,https://www.basketball-reference.com/players/j/johnsam01.html
2014-15,27,TOR,NBA,PF,75,1979,15.4,.603,.089,.249,9.3,17.3,13.3,9.4,1.1,2.4,16.0,15.7,,3.5,1.6,5.1,.124,,0.0,-0.1,-0.1,0.9,https://www.basketball-reference.com/players/j/johnsam01.html
2015-16,28,BOS,NBA,PF,79,1800,16.0,.602,.101,.284,10.3,19.6,14.9,11.4,1.4,3.6,16.4,13.6,,3.0,2.9,5.9,.158,,-0.4,1.6,1.2,1.4,https://www.basketball-reference.com/players/j/johnsam01.html
2016-17,29,BOS,NBA,PF,80,1608,15.0,.628,.178,.270,8.3,17.0,12.7,13.0,1.6,3.2,15.7,13.6,,2.9,2.1,5.0,.149,,-0.7,1.3,0.6,1.1,https://www.basketball-reference.com/players/j/johnsam01.html
2017-18,30,PHI,NBA,C,74,1171,14.9,.575,.123,.327,11.8,18.3,15.2,13.9,1.8,3.1,15.6,12.8,,2.1,2.0,4.1,.169,,-1.2,2.2,1.0,0.9,https://www.basketball-reference.com/players/j/johnsam01.html
2018-19,31,PHI,NBA,C,51,529,13.1,.574,.255,.261,9.7,19.5,14.7,16.0,1.4,1.9,20.5,17.4,,0.4,0.7,1.1,.098,,-2.9,0.6,-2.3,0.0,https://www.basketball-reference.com/players/j/johnsam01.html
2010-11,21,POR,NBA,PG,38,277,9.3,.497,.119,.218,4.7,11.5,7.9,28.1,1.0,0.3,25.6,25.1,,-0.4,0.2,-0.3,-0.044,,-3.3,-1.9,-5.1,-0.2,https://www.basketball-reference.com/players/j/johnsar02.html
2011-12,22,TOT,NBA,PG,9,124,12.9,.515,.070,.140,0.9,11.6,6.1,16.1,2.1,0.0,11.6,19.1,,0.1,0.0,0.1,.050,,-1.8,0.1,-1.7,0.0,https://www.basketball-reference.com/players/j/johnsar02.html
2011-12,22,POR,NBA,PG,1,5,20.7,1.000,.000,.000,0.0,23.8,11.7,0.0,10.5,0.0,50.0,18.3,,0.0,0.0,0.0,.042,,-4.2,9.1,4.9,0.0,https://www.basketball-reference.com/players/j/johnsar02.html
2011-12,22,NJN,NBA,PG,8,119,12.5,.504,.071,.143,0.9,11.0,5.9,16.7,1.8,0.0,10.1,19.1,,0.1,0.0,0.1,.051,,-1.7,-0.3,-2.0,0.0,https://www.basketball-reference.com/players/j/johnsar02.html
2018-19,23,TOT,NBA,SF,7,49,12.8,.609,.389,.111,4.2,13.2,8.6,0.0,1.9,0.0,9.6,17.4,,0.0,0.0,0.1,.066,,-2.3,-2.0,-4.3,0.0,https://www.basketball-reference.com/players/j/johnsbj01.html
2018-19,23,ATL,NBA,SF,6,43,14.0,.622,.375,.125,4.8,15.0,9.8,0.0,2.1,0.0,10.6,17.9,,0.0,0.0,0.1,.076,,-1.5,-1.4,-2.9,0.0,https://www.basketball-reference.com/players/j/johnsbj01.html
2018-19,23,SAC,NBA,SF,1,6,3.7,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,,0.0,0.0,0.0,-0.008,,-8.4,-5.7,-14.1,0.0,https://www.basketball-reference.com/players/j/johnsbj01.html
2019-20,24,ORL,NBA,SF,10,83,5.4,.412,.281,.313,3.8,16.1,9.7,5.1,1.8,0.0,14.2,22.1,,-0.2,0.1,-0.1,-0.074,,-5.8,-3.2,-9.0,-0.1,https://www.basketball-reference.com/players/j/johnsbj01.html
2016-17,22,LAC,NBA,PF,3,9,17.2,.286,.000,.000,12.8,24.2,18.6,18.6,11.1,9.1,12.5,39.8,,-0.1,0.0,0.0,-0.165,,-6.6,4.5,-2.0,0.0,https://www.basketball-reference.com/players/j/johnsbr02.html
2017-18,23,TOT,NBA,PF,18,98,18.2,.486,.024,.119,10.4,25.5,17.9,3.4,4.5,5.5,10.2,22.3,,0.0,0.2,0.2,.082,,-2.1,1.7,-0.4,0.0,https://www.basketball-reference.com/players/j/johnsbr02.html
2017-18,23,LAC,NBA,PF,9,38,21.3,.673,.091,.182,5.9,31.4,18.8,4.0,7.7,4.4,25.2,18.0,,0.0,0.1,0.1,.168,,-2.2,6.8,4.5,0.1,https://www.basketball-reference.com/players/j/johnsbr02.html
2017-18,23,MEM,NBA,PF,9,60,16.2,.418,.000,.097,13.2,21.7,17.4,3.0,2.5,6.2,3.0,24.9,,-0.1,0.1,0.0,.028,,-2.0,-1.6,-3.6,0.0,https://www.basketball-reference.com/players/j/johnsbr02.html
2019-20,23,PHO,NBA,PF,57,1255,12.9,.586,.672,.141,4.3,12.4,8.3,7.7,1.4,1.4,6.9,15.7,,1.7,1.0,2.7,.102,,0.8,-0.4,0.3,0.7,https://www.basketball-reference.com/players/j/johnsca02.html
2011-12,29,NOH,NBA,PG,15,119,8.9,.372,.429,.086,1.0,7.9,4.5,29.4,3.7,0.0,16.2,17.2,,-0.1,0.1,0.0,-0.003,,-3.1,1.7,-1.5,0.0,https://www.basketball-reference.com/players/j/johnsca01.html
2010-11,25,TOT,NBA,C,14,138,10.2,.554,.000,.952,10.3,18.2,14.2,3.2,1.2,5.3,25.1,13.5,,0.0,0.2,0.2,.080,,-5.2,1.1,-4.2,-0.1,https://www.basketball-reference.com/players/j/johnsch03.html
2010-11,25,POR,NBA,C,10,106,10.3,.521,.000,1.000,12.2,19.3,15.6,2.8,1.5,4.7,23.6,15.0,,0.0,0.2,0.2,.069,,-5.9,0.6,-5.3,-0.1,https://www.basketball-reference.com/players/j/johnsch03.html
2010-11,25,BOS,NBA,C,4,32,9.9,.773,.000,.667,4.1,14.5,9.6,4.5,0.0,7.3,34.0,8.8,,0.0,0.1,0.1,.118,,-3.0,2.6,-0.4,0.0,https://www.basketball-reference.com/players/j/johnsch03.html
2011-12,26,TOT,NBA,C,27,175,10.8,.557,.000,.463,10.1,16.8,13.5,1.8,1.9,4.0,23.3,17.1,,0.0,0.2,0.2,.059,,-5.8,0.6,-5.2,-0.1,https://www.basketball-reference.com/players/j/johnsch03.html
2011-12,26,POR,NBA,C,20,93,11.4,.566,.000,.522,9.8,12.8,11.3,1.7,0.6,6.6,19.8,17.4,,0.1,0.1,0.1,.077,,-5.8,0.4,-5.4,-0.1,https://www.basketball-reference.com/players/j/johnsch03.html
2011-12,26,NOH,NBA,C,7,82,10.1,.546,.000,.389,10.3,21.4,16.0,2.0,3.3,1.0,27.5,16.8,,-0.1,0.1,0.1,.038,,-5.8,0.9,-4.9,-0.1,https://www.basketball-reference.com/players/j/johnsch03.html
2012-13,27,MIN,NBA,C,30,284,18.4,.650,.000,.453,7.8,16.6,12.1,4.9,1.3,7.6,12.6,16.2,,0.6,0.4,1.0,.176,,-1.2,2.8,1.6,0.3,https://www.basketball-reference.com/players/j/johnsch03.html
2012-13,22,MEM,NBA,SF,8,102,10.7,.560,.720,.080,5.7,7.1,6.4,3.1,2.1,0.0,10.4,13.1,,0.1,0.1,0.2,.112,,-0.1,0.6,0.5,0.1,https://www.basketball-reference.com/players/j/johnsch04.html
2013-14,23,BOS,NBA,SF,40,789,10.8,.537,.593,.201,4.3,9.8,7.0,6.0,1.8,0.4,8.6,14.3,,0.9,0.5,1.4,.085,,-1.2,0.0,-1.2,0.2,https://www.basketball-reference.com/players/j/johnsch04.html
2014-15,24,TOT,NBA,SF,29,526,10.2,.515,.617,.104,1.7,10.2,5.9,4.6,2.6,1.1,8.5,15.0,,0.2,0.6,0.8,.074,,-2.3,0.7,-1.7,0.0,https://www.basketball-reference.com/players/j/johnsch04.html
2014-15,24,PHI,NBA,SF,9,187,6.0,.425,.650,.133,1.7,14.0,7.5,2.7,2.4,2.2,12.4,16.9,,-0.3,0.2,-0.1,-0.017,,-5.1,-0.1,-5.2,-0.2,https://www.basketball-reference.com/players/j/johnsch04.html
2014-15,24,UTA,NBA,SF,12,211,14.2,.608,.594,.094,1.7,8.2,4.9,5.6,3.0,0.0,8.3,15.8,,0.4,0.2,0.6,.139,,-0.7,1.2,0.5,0.1,https://www.basketball-reference.com/players/j/johnsch04.html
2014-15,24,MIL,NBA,SF,8,128,9.7,.502,.600,.067,1.8,8.0,4.9,5.7,2.0,1.3,0.0,10.9,,0.1,0.1,0.3,.102,,-1.0,0.9,-0.1,0.1,https://www.basketball-reference.com/players/j/johnsch04.html
2015-16,25,UTA,NBA,SF,70,857,8.2,.482,.510,.216,3.7,14.3,9.0,8.0,2.0,2.0,15.8,13.6,,-0.1,1.2,1.1,.059,,-3.3,1.3,-2.0,0.0,https://www.basketball-reference.com/players/j/johnsch04.html
2017-18,22,OKC,NBA,C,31,161,16.4,.575,.000,.513,10.7,12.8,11.7,7.2,1.8,4.5,5.9,13.5,,0.4,0.2,0.6,.178,,-1.2,0.9,-0.3,0.1,https://www.basketball-reference.com/players/j/johnsda04.html
2011-12,27,ATL,NBA,PF,56,934,14.3,.558,.022,.364,8.2,20.1,14.2,5.7,2.4,1.5,17.8,19.5,,0.5,1.7,2.2,.113,,-2.8,0.6,-2.2,0.0,https://www.basketball-reference.com/players/j/johnsiv01.html
2012-13,28,ATL,NBA,PF,69,1035,15.7,.546,.037,.368,8.5,20.7,14.7,7.4,2.8,1.0,14.7,21.7,,0.6,1.7,2.3,.106,,-2.3,0.7,-1.6,0.1,https://www.basketball-reference.com/players/j/johnsiv01.html
2011-12,22,BOS,NBA,PF,36,298,11.4,.456,.000,.074,8.3,14.4,11.5,3.6,0.9,3.6,10.1,22.4,,-0.3,0.5,0.2,.032,,-3.3,-0.6,-3.9,-0.1,https://www.basketball-reference.com/players/j/johnsja02.html
2009-10,22,CHI,NBA,PF,65,757,10.4,.532,.219,.333,5.1,13.6,9.4,9.8,1.4,4.3,20.5,18.0,,-0.3,1.1,0.8,.054,,-4.0,1.5,-2.4,-0.1,https://www.basketball-reference.com/players/j/johnsja01.html
2010-11,23,TOT,NBA,SF,38,822,12.6,.505,.143,.300,5.2,15.4,10.2,16.4,2.1,3.4,19.3,18.2,,-0.1,0.8,0.6,.036,,-1.6,0.9,-0.6,0.3,https://www.basketball-reference.com/players/j/johnsja01.html
2010-11,23,CHI,NBA,SF,13,123,8.8,.449,.220,.317,5.9,16.7,11.4,18.1,3.5,5.6,27.8,24.2,,-0.4,0.3,0.0,-0.014,,-6.8,3.4,-3.4,-0.1,https://www.basketball-reference.com/players/j/johnsja01.html
2010-11,23,TOR,NBA,SF,25,699,13.2,.517,.128,.296,5.1,15.1,10.0,16.1,1.8,3.0,17.2,17.1,,0.2,0.4,0.6,.044,,-0.7,0.5,-0.2,0.3,https://www.basketball-reference.com/players/j/johnsja01.html
2011-12,24,TOR,NBA,SF,62,1561,14.5,.498,.116,.222,5.6,16.2,11.0,13.9,2.4,4.4,15.1,20.2,,0.1,2.5,2.6,.079,,-0.9,2.3,1.5,1.3,https://www.basketball-reference.com/players/j/johnsja01.html
2012-13,25,SAC,NBA,SF,54,878,10.2,.442,.074,.237,6.2,12.9,9.5,10.2,2.4,4.5,17.9,19.3,,-1.1,0.6,-0.5,-0.028,,-3.9,0.3,-3.5,-0.3,https://www.basketball-reference.com/players/j/johnsja01.html
2013-14,26,MEM,NBA,SF,52,956,18.5,.552,.282,.292,7.4,13.2,10.3,18.2,2.3,5.0,16.0,20.0,,1.4,1.6,3.0,.150,,1.6,2.9,4.5,1.6,https://www.basketball-reference.com/players/j/johnsja01.html
2014-15,27,TOR,NBA,PF,70,1370,17.9,.617,.126,.252,5.1,16.5,10.8,11.4,2.0,4.1,15.0,17.4,,2.5,1.6,4.1,.143,,0.7,1.7,2.4,1.5,https://www.basketball-reference.com/players/j/johnsja01.html
2015-16,28,TOR,NBA,PF,57,926,11.4,.532,.275,.283,3.5,11.9,7.8,11.4,1.6,2.9,16.7,15.9,,0.3,1.0,1.3,.068,,-1.5,0.5,-1.0,0.2,https://www.basketball-reference.com/players/j/johnsja01.html
2016-17,29,MIA,NBA,PF,76,2085,17.0,.564,.333,.280,3.5,16.6,10.0,20.9,1.8,3.2,16.5,22.0,,1.9,3.2,5.1,.117,,1.1,1.7,2.8,2.5,https://www.basketball-reference.com/players/j/johnsja01.html
2017-18,30,MIA,NBA,PF,73,1943,15.8,.575,.301,.264,3.5,17.2,10.3,22.5,1.8,2.2,17.1,19.1,,2.2,2.8,5.0,.123,,0.0,1.6,1.6,1.7,https://www.basketball-reference.com/players/j/johnsja01.html
2018-19,31,MIA,NBA,PF,55,1164,10.9,.522,.393,.185,2.0,14.1,8.0,17.0,1.5,2.1,15.3,17.8,,0.0,1.5,1.5,.062,,-2.4,1.1,-1.2,0.2,https://www.basketball-reference.com/players/j/johnsja01.html
2019-20,32,TOT,NBA,"C,PF",32,619,14.8,.572,.423,.223,4.3,16.3,10.3,18.4,1.9,4.6,16.9,19.4,,0.3,0.8,1.1,.089,,-1.1,1.1,0.0,0.3,https://www.basketball-reference.com/players/j/johnsja01.html
2019-20,32,MIA,NBA,PF,18,281,11.1,.547,.517,.161,3.3,16.9,10.4,11.1,1.0,4.6,13.9,17.0,,0.0,0.4,0.4,.065,,-2.6,0.8,-1.8,0.0,https://www.basketball-reference.com/players/j/johnsja01.html
2019-20,32,MIN,NBA,C,14,338,17.9,.588,.359,.266,5.1,15.9,10.3,24.4,2.6,4.7,18.8,21.4,,0.3,0.4,0.8,.109,,0.1,1.5,1.6,0.3,https://www.basketball-reference.com/players/j/johnsja01.html
2019-20,20,SAS,NBA,SF,17,301,19.1,.711,.247,.494,3.6,16.8,10.2,7.2,2.2,0.6,10.7,17.4,,0.8,0.2,1.1,.174,,1.5,0.0,1.5,0.3,https://www.basketball-reference.com/players/j/johnske04.html
2003-04,23,CHI,NBA,SF,41,734,9.6,.394,.163,.182,8.5,19.0,13.6,6.1,2.6,3.2,14.4,15.6,,-0.8,1.1,0.4,.023,,-4.4,1.1,-3.3,-0.2,https://www.basketball-reference.com/players/j/johnsli01.html
2004-05,24,SAS,NBA,SF,2,15,-3.4,.000,.500,.000,0.0,23.4,11.7,0.0,3.6,0.0,33.3,9.3,,-0.1,0.0,0.0,-0.122,,-10.8,0.9,-9.9,0.0,https://www.basketball-reference.com/players/j/johnsli01.html
2005-06,25,TOT,NBA,SF,36,524,10.1,.476,.242,.181,8.9,19.1,13.8,4.5,1.2,1.9,14.8,16.8,,-0.2,0.6,0.4,.036,,-3.0,-1.1,-4.1,-0.3,https://www.basketball-reference.com/players/j/johnsli01.html
2005-06,25,NJN,NBA,SF,9,35,4.4,.468,.000,.400,0.0,23.8,11.7,10.2,3.1,0.0,25.4,21.2,,-0.1,0.1,0.0,-0.065,,-9.0,1.8,-7.2,0.0,https://www.basketball-reference.com/players/j/johnsli01.html
2005-06,25,NOK,NBA,SF,27,489,10.5,.476,.259,.165,9.5,18.8,14.0,4.1,1.1,2.0,13.9,16.5,,-0.1,0.5,0.4,.043,,-2.5,-1.3,-3.9,-0.2,https://www.basketball-reference.com/players/j/johnsli01.html
2006-07,26,NOK,NBA,PF,54,720,14.0,.548,.158,.195,8.2,18.2,13.1,4.0,2.4,2.0,11.6,14.8,,0.8,1.0,1.9,.125,,-1.6,1.7,0.1,0.4,https://www.basketball-reference.com/players/j/johnsli01.html
2007-08,27,TOT,NBA,PF,8,63,8.2,.528,.158,.105,9.8,15.2,12.6,9.2,0.0,1.0,20.1,18.0,,0.0,0.0,0.0,.024,,-4.4,-2.0,-6.4,-0.1,https://www.basketball-reference.com/players/j/johnsli01.html
2007-08,27,PHO,NBA,PF,6,53,9.5,.536,.143,.000,11.6,15.8,13.9,7.8,0.0,1.2,12.5,13.5,,0.1,0.0,0.1,.087,,-2.7,-1.5,-4.2,0.0,https://www.basketball-reference.com/players/j/johnsli01.html
2007-08,27,TOR,NBA,PF,2,10,1.1,.510,.200,.400,0.0,11.9,5.9,16.8,0.0,0.0,33.8,41.9,,-0.1,0.0,-0.1,-0.308,,-13.7,-4.7,-18.3,0.0,https://www.basketball-reference.com/players/j/johnsli01.html
2008-09,28,TOT,NBA,PF,10,55,3.4,.409,.182,.000,6.3,10.4,8.3,5.3,0.9,0.0,15.4,10.5,,0.0,0.0,0.0,-0.004,,-5.8,-1.9,-7.7,-0.1,https://www.basketball-reference.com/players/j/johnsli01.html
2008-09,28,CHA,NBA,PF,2,13,-1.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.010,,-6.8,-1.3,-8.1,0.0,https://www.basketball-reference.com/players/j/johnsli01.html
2008-09,28,CHI,NBA,PF,8,42,5.0,.409,.182,.000,8.2,13.6,10.9,6.9,1.2,0.0,15.4,13.8,,0.0,0.0,0.0,-0.008,,-5.5,-2.1,-7.6,-0.1,https://www.basketball-reference.com/players/j/johnsli01.html
2014-15,22,HOU,NBA,SG,28,262,4.8,.430,.280,.333,5.5,10.9,8.2,6.3,1.3,0.9,18.1,17.4,,-0.4,0.2,-0.1,-0.020,,-5.6,-0.9,-6.5,-0.3,https://www.basketball-reference.com/players/j/johnsni01.html
2017-18,28,MEM,NBA,PF,4,75,10.5,.524,.571,.000,6.0,11.1,8.5,14.5,1.3,0.0,12.5,14.4,,0.1,0.0,0.1,.053,,-1.8,-2.7,-4.5,0.0,https://www.basketball-reference.com/players/j/johnsom01.html
2012-13,23,IND,NBA,SG,51,619,11.4,.523,.522,.178,3.7,15.9,9.9,12.5,0.9,1.1,13.0,16.4,,0.5,1.0,1.5,.115,,-0.5,0.7,0.2,0.3,https://www.basketball-reference.com/players/j/johnsor01.html
2013-14,24,TOT,NBA,SG,45,392,5.3,.402,.416,.230,2.7,12.6,7.9,7.7,0.8,0.4,10.8,16.2,,-0.5,0.5,0.1,.008,,-4.8,-0.3,-5.1,-0.3,https://www.basketball-reference.com/players/j/johnsor01.html
2013-14,24,IND,NBA,SG,38,342,6.1,.431,.427,.229,2.4,13.8,8.4,7.2,0.9,0.2,11.7,16.0,,-0.3,0.5,0.2,.031,,-4.5,0.3,-4.3,-0.2,https://www.basketball-reference.com/players/j/johnsor01.html
2013-14,24,SAC,NBA,SG,7,50,-0.3,.240,.353,.235,4.5,4.6,4.5,11.4,0.0,1.6,5.1,17.4,,-0.2,0.0,-0.1,-0.144,,-6.5,-4.0,-10.5,-0.1,https://www.basketball-reference.com/players/j/johnsor01.html
2015-16,26,TOT,NBA,SG,7,101,3.6,.346,.294,.235,4.2,12.3,8.1,2.7,1.5,2.4,9.6,17.8,,-0.2,0.1,-0.2,-0.087,,-6.5,-1.8,-8.3,-0.2,https://www.basketball-reference.com/players/j/johnsor01.html
2015-16,26,PHO,NBA,SG,2,47,10.1,.407,.294,.353,6.8,14.2,10.4,0.0,2.1,5.2,4.8,18.7,,0.0,0.1,0.0,.026,,-3.2,0.8,-2.4,0.0,https://www.basketball-reference.com/players/j/johnsor01.html
2015-16,26,NOP,NBA,SG,5,54,-2.1,.280,.294,.118,2.0,10.6,6.2,5.1,0.9,0.0,14.4,17.1,,-0.2,0.0,-0.2,-0.185,,-9.3,-4.1,-13.4,-0.2,https://www.basketball-reference.com/players/j/johnsor01.html
2015-16,19,DET,NBA,SF,73,1687,8.7,.460,.342,.170,3.6,16.7,9.9,10.8,1.6,0.5,15.0,19.6,,-1.3,1.9,0.6,.018,,-3.5,0.2,-3.3,-0.5,https://www.basketball-reference.com/players/j/johnsst04.html
2016-17,20,DET,NBA,SF,77,1371,7.2,.436,.422,.145,2.8,12.7,7.5,10.5,2.1,1.5,15.5,14.8,,-1.4,1.8,0.4,.012,,-4.4,1.4,-3.0,-0.3,https://www.basketball-reference.com/players/j/johnsst04.html
2017-18,21,DET,NBA,SF,69,1894,9.0,.480,.418,.259,1.9,13.0,7.3,8.5,2.5,0.7,11.0,16.4,,-0.6,2.4,1.8,.046,,-4.0,1.1,-2.9,-0.4,https://www.basketball-reference.com/players/j/johnsst04.html
2018-19,22,TOT,NBA,SF,66,1208,9.6,.485,.489,.145,3.0,16.9,9.7,10.6,2.4,1.0,14.7,19.4,,-1.1,1.6,0.5,.021,,-3.1,0.9,-2.2,0.0,https://www.basketball-reference.com/players/j/johnsst04.html
2018-19,22,DET,NBA,SF,48,961,9.8,.482,.519,.146,2.7,17.7,9.9,9.4,2.5,1.1,12.9,19.1,,-0.7,1.4,0.7,.034,,-2.9,1.3,-1.6,0.1,https://www.basketball-reference.com/players/j/johnsst04.html
2018-19,22,NOP,NBA,SF,18,247,8.9,.496,.374,.143,3.8,13.7,8.8,15.1,2.3,0.3,21.2,20.4,,-0.3,0.2,-0.1,-0.028,,-3.9,-0.5,-4.5,-0.2,https://www.basketball-reference.com/players/j/johnsst04.html
2019-20,23,TOR,NBA,PF,25,150,9.9,.454,.407,.271,5.0,20.6,13.0,19.4,1.9,2.6,18.5,23.1,,-0.3,0.3,0.0,.014,,-3.9,1.4,-2.6,0.0,https://www.basketball-reference.com/players/j/johnsst04.html
2008-09,24,CLE,NBA,SG,4,14,-9.3,.296,.000,.800,0.0,8.2,4.3,0.0,0.0,0.0,12.9,26.2,,-0.1,0.0,-0.1,-0.205,,-18.6,-4.6,-23.2,-0.1,https://www.basketball-reference.com/players/j/johnstr01.html
2010-11,26,TOT,NBA,SG,8,94,8.3,.455,.091,.303,2.5,6.5,4.4,17.4,0.5,0.8,11.8,20.2,,0.0,0.0,0.0,-0.009,,-4.1,-2.3,-6.4,-0.1,https://www.basketball-reference.com/players/j/johnstr01.html
2010-11,26,TOR,NBA,SG,7,81,7.0,.418,.100,.267,2.9,7.5,5.1,20.2,0.6,0.9,13.0,21.3,,-0.1,0.0,-0.1,-0.048,,-4.7,-2.3,-7.0,-0.1,https://www.basketball-reference.com/players/j/johnstr01.html
2010-11,26,LAL,NBA,SG,1,13,16.2,.773,.000,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,,0.1,0.0,0.1,.230,,-0.6,-1.8,-2.4,0.0,https://www.basketball-reference.com/players/j/johnstr01.html
2011-12,27,NOH,NBA,SG,11,61,11.8,.648,.000,.357,6.0,17.3,11.7,11.1,0.9,0.0,23.6,16.4,,0.1,0.0,0.1,.096,,-2.7,-0.3,-2.9,0.0,https://www.basketball-reference.com/players/j/johnstr01.html
