Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist., ,2P_% of FGA by Distance,0-3_% of FGA by Distance,3-10_% of FGA by Distance,10-16_% of FGA by Distance,16-3P_% of FGA by Distance,3P_% of FGA by Distance, ,2P_FG% by Distance,0-3_FG% by Distance,3-10_FG% by Distance,10-16_FG% by Distance,16-3P_FG% by Distance,3P_FG% by Distance, ,2P_% of FG Ast'd,3P_% of FG Ast'd, ,%FGA_Dunks,#_Dunks, ,%3PA_Corner 3s,3P%_Corner 3s, ,Att._Heaves,#_Heaves,Player_link
2015-16,24,PHO,NBA,SG,52,1870,.415,15.5,,.608,.199,.132,.068,.210,.392,,.461,.624,.407,.361,.372,.342,,.251,.608,,.006,5,,.134,.468,,1,0,https://www.basketball-reference.com/players/k/knighbr03.html
2016-17,25,PHO,NBA,SG,54,1140,.398,13.7,,.735,.246,.158,.118,.211,.265,,.425,.558,.325,.387,.369,.324,,.171,.511,,.011,6,,.245,.324,,1,0,https://www.basketball-reference.com/players/k/knighbr03.html
2018-19,27,TOT,NBA,PG,39,736,.381,17.6,,.504,.119,.138,.142,.104,.496,,.443,.548,.306,.324,.667,.318,,.207,.585,,.000,0,,.147,.211,,0,0,https://www.basketball-reference.com/players/k/knighbr03.html
2018-19,27,HOU,NBA,PG,12,118,.234,20.8,,.319,.043,.106,.106,.064,.681,,.400,1.000,.400,.200,.333,.156,,.500,.600,,.000,0,,.125,.000,,0,0,https://www.basketball-reference.com/players/k/knighbr03.html
2018-19,27,CLE,NBA,PG,27,618,.413,16.9,,.545,.136,.146,.150,.113,.455,,.448,.517,.290,.344,.708,.371,,.173,.583,,.000,0,,.155,.267,,0,0,https://www.basketball-reference.com/players/k/knighbr03.html
2019-20,28,TOT,NBA,"PG,SG",25,462,.353,22.1,,.216,.066,.066,.078,.006,.784,,.389,.364,.273,.538,.000,.344,,.143,.533,,.000,0,,.107,.357,,0,0,https://www.basketball-reference.com/players/k/knighbr03.html
2019-20,28,CLE,NBA,SG,16,241,.326,21.5,,.256,.070,.070,.105,.012,.744,,.409,.500,.167,.556,.000,.297,,.111,.579,,.000,0,,.156,.300,,0,0,https://www.basketball-reference.com/players/k/knighbr03.html
2019-20,28,DET,NBA,PG,9,221,.383,22.9,,.173,.062,.062,.049,.000,.827,,.357,.200,.400,.500,,.388,,.200,.500,,.000,0,,.060,.500,,0,0,https://www.basketball-reference.com/players/k/knighbr03.html
2018-19,19,NYK,NBA,PF,75,2158,.370,15.2,,.602,.221,.149,.102,.130,.398,,.387,.500,.353,.344,.269,.343,,.479,.896,,.028,18,,.203,.365,,0,0,https://www.basketball-reference.com/players/k/knoxke01.html
2019-20,20,NYK,NBA,SF,65,1166,.359,16.6,,.504,.195,.125,.082,.102,.496,,.391,.564,.260,.333,.268,.327,,.506,.923,,.045,13,,.241,.271,,1,0,https://www.basketball-reference.com/players/k/knoxke01.html
2019-20,23,MEM,NBA,SG,19,181,.649,8.5,,.730,.541,.135,.054,.000,.270,,.704,.750,.600,.500,,.500,,.684,.600,,.108,2,,.400,.000,,0,0,https://www.basketball-reference.com/players/k/konchjo01.html
2017-18,20,PHI,NBA,SG,14,80,.286,19.5,,.393,.107,.071,.107,.107,.607,,.273,1.000,.000,.000,.000,.294,,.333,1.000,,.036,1,,.118,.000,,0,0,https://www.basketball-reference.com/players/k/korkmfu01.html
2018-19,21,PHI,NBA,SG,48,679,.400,18.5,,.412,.167,.102,.090,.053,.588,,.505,.732,.400,.318,.308,.326,,.647,.979,,.041,8,,.181,.385,,3,0,https://www.basketball-reference.com/players/k/korkmfu01.html
2019-20,22,PHI,NBA,SG,72,1559,.430,19.2,,.368,.110,.123,.078,.057,.632,,.478,.677,.377,.432,.375,.402,,.727,.972,,.018,10,,.213,.487,,1,0,https://www.basketball-reference.com/players/k/korkmfu01.html
2017-18,22,NYK,NBA,PF,20,326,.392,18.2,,.368,.192,.080,.056,.040,.632,,.457,.708,.100,.429,.000,.354,,.810,.964,,.056,7,,.114,.333,,0,0,https://www.basketball-reference.com/players/k/kornelu01.html
2018-19,23,NYK,NBA,PF,46,784,.378,20.0,,.318,.138,.053,.102,.025,.682,,.411,.564,.333,.276,.286,.363,,.595,.986,,.039,9,,.130,.440,,0,0,https://www.basketball-reference.com/players/k/kornelu01.html
2019-20,24,CHI,NBA,C,36,559,.439,16.1,,.422,.289,.102,.021,.011,.578,,.646,.741,.474,.500,.000,.287,,.863,1.000,,.134,23,,.213,.174,,0,0,https://www.basketball-reference.com/players/k/kornelu01.html
2005-06,18,LAC,NBA,SF,24,127,.300,14.0,,.767,.233,.133,.133,.267,.233,,.304,.286,.500,.250,.250,.286,,.571,1.000,,.033,1,,.143,.000,,0,0,https://www.basketball-reference.com/players/k/korolya01.html
2006-07,19,LAC,NBA,SF,10,41,.250,16.1,,.688,.063,.125,.313,.188,.313,,.273,1.000,.500,.200,.000,.200,,.333,1.000,,.000,0,,.200,.000,,0,0,https://www.basketball-reference.com/players/k/korolya01.html
2003-04,22,PHI,NBA,SF,74,882,.352,21.2,,.367,.061,.009,.098,.199,.633,,.283,.400,.333,.250,.262,.391,,.853,1.000,,.000,0,,.362,.413,,1,0,https://www.basketball-reference.com/players/k/korveky01.html
2004-05,23,PHI,NBA,SF,82,2667,.418,21.7,,.265,.063,.026,.055,.120,.735,,.453,.563,.400,.524,.374,.405,,.582,.965,,.001,1,,.256,.476,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2005-06,24,PHI,NBA,SF,82,2563,.430,20.4,,.424,.071,.042,.079,.233,.576,,.443,.519,.313,.450,.441,.420,,.769,.962,,.004,3,,.212,.527,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2006-07,25,PHI,NBA,SF,74,2288,.440,18.3,,.637,.099,.032,.150,.355,.363,,.446,.643,.370,.354,.437,.430,,.788,.932,,.004,3,,.195,.450,,1,0,https://www.basketball-reference.com/players/k/korveky01.html
2007-08,26,TOT,NBA,"PF,SG",75,1732,.443,19.4,,.485,.090,.019,.104,.271,.515,,.516,.673,.727,.467,.468,.375,,.868,.955,,.002,1,,.324,.448,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2007-08,26,PHI,NBA,PF,25,657,.396,19.1,,.524,.115,.009,.115,.286,.476,,.437,.577,.000,.385,.415,.352,,.808,.921,,.000,0,,.194,.524,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2007-08,26,UTA,NBA,SG,50,1075,.474,19.6,,.460,.075,.026,.098,.261,.540,,.575,.769,.889,.529,.505,.388,,.902,.973,,.003,1,,.399,.427,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2008-09,27,UTA,NBA,SF,78,1874,.438,18.9,,.523,.093,.020,.082,.329,.477,,.485,.538,.182,.457,.495,.386,,.866,1.000,,.007,4,,.494,.394,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2009-10,28,UTA,NBA,SG,52,952,.493,19.1,,.607,.075,.014,.079,.439,.393,,.465,.619,.000,.455,.455,.536,,.924,.932,,.004,1,,.545,.550,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2010-11,29,CHI,NBA,SG,82,1649,.434,21.1,,.481,.031,.018,.061,.372,.519,,.455,.706,.200,.324,.469,.415,,.869,.950,,.002,1,,.253,.438,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2011-12,30,CHI,NBA,SG,65,1469,.432,21.7,,.342,.036,.005,.073,.228,.658,,.426,.600,.500,.400,.404,.435,,.933,.932,,.000,0,,.310,.405,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2012-13,31,ATL,NBA,SF,74,2259,.461,22.0,,.311,.035,.015,.045,.216,.689,,.471,.571,.333,.370,.485,.457,,.920,.984,,.002,1,,.326,.481,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2013-14,32,ATL,NBA,SG,71,2408,.475,21.5,,.356,.026,.026,.074,.230,.644,,.479,.625,.500,.489,.457,.472,,.913,.962,,.000,0,,.327,.516,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2014-15,33,ATL,NBA,SG,75,2418,.487,22.2,,.252,.047,.022,.035,.148,.748,,.470,.679,.231,.429,.449,.492,,.915,.964,,.005,3,,.247,.541,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2015-16,34,ATL,NBA,SG,80,2401,.435,20.7,,.356,.058,.021,.054,.222,.644,,.502,.639,.308,.576,.467,.398,,.864,.975,,.002,1,,.224,.449,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2016-17,35,TOT,NBA,SG,67,1753,.464,22.0,,.303,.041,.019,.047,.196,.697,,.494,.667,.500,.292,.505,.451,,.909,.975,,.002,1,,.267,.510,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2016-17,35,ATL,NBA,SG,32,894,.439,21.3,,.354,.057,.024,.033,.240,.646,,.494,.643,.333,.375,.492,.409,,.884,.985,,.000,0,,.170,.519,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2016-17,35,CLE,NBA,SG,35,859,.487,22.6,,.257,.026,.015,.059,.156,.743,,.493,.714,.750,.250,.524,.485,,.941,.969,,.004,1,,.345,.507,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2017-18,36,CLE,NBA,SG,73,1574,.459,22.1,,.223,.062,.017,.037,.107,.777,,.537,.733,.500,.500,.442,.436,,.948,.976,,.000,0,,.223,.512,,1,0,https://www.basketball-reference.com/players/k/korveky01.html
2018-19,37,TOT,NBA,"PF,SG",70,1334,.416,22.5,,.280,.033,.029,.052,.166,.720,,.467,.813,.429,.400,.425,.397,,.921,.993,,.000,0,,.256,.483,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2018-19,37,CLE,NBA,PF,16,251,.461,22.3,,.289,.026,.066,.053,.145,.711,,.455,.500,.800,.750,.182,.463,,.800,1.000,,.000,0,,.241,.615,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2018-19,37,UTA,NBA,SG,54,1083,.408,22.5,,.278,.034,.022,.052,.170,.722,,.469,.857,.222,.333,.464,.384,,.943,.991,,.000,0,,.259,.461,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2019-20,38,MIL,NBA,SF,58,960,.430,23.4,,.191,.038,.017,.031,.106,.809,,.482,.455,.200,.556,.516,.418,,.778,.970,,.000,0,,.236,.429,,0,0,https://www.basketball-reference.com/players/k/korveky01.html
2008-09,19,UTA,NBA,C,48,565,.508,5.7,,1.000,.541,.205,.097,.157,.000,,.508,.620,.500,.222,.310,,,.638,,,.092,15,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2009-10,20,UTA,NBA,C,36,172,.468,4.2,,1.000,.617,.255,.043,.085,.000,,.468,.586,.333,.000,.250,,,.682,,,.191,6,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2010-11,21,TOT,NBA,C,50,434,.453,6.3,,.987,.380,.480,.060,.067,.013,,.459,.667,.333,.333,.300,.000,,.515,,,.100,13,,.500,.000,,1,0,https://www.basketball-reference.com/players/k/koufoko01.html
2010-11,21,MIN,NBA,C,39,336,.435,6.6,,.981,.370,.481,.065,.065,.019,,.443,.625,.308,.429,.429,.000,,.447,,,.074,6,,.500,.000,,1,0,https://www.basketball-reference.com/players/k/koufoko01.html
2010-11,21,DEN,NBA,C,11,98,.500,5.4,,1.000,.405,.476,.048,.071,.000,,.500,.765,.400,.000,.000,,,.667,,,.167,7,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2011-12,22,DEN,NBA,C,48,792,.599,3.0,,1.000,.729,.250,.016,.005,.000,,.599,.679,.417,.000,.000,,,.609,,,.125,22,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2012-13,23,DEN,NBA,C,81,1817,.581,3.4,,.998,.630,.329,.030,.010,.002,,.582,.678,.431,.333,.200,.000,,.749,,,.073,35,,.000,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2013-14,24,MEM,NBA,C,80,1349,.495,5.0,,1.000,.464,.414,.052,.070,.000,,.495,.587,.426,.417,.344,,,.736,,,.083,34,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2014-15,25,MEM,NBA,C,81,1348,.508,5.4,,1.000,.441,.399,.101,.059,.000,,.508,.620,.455,.333,.333,,,.753,,,.059,18,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2015-16,26,SAC,NBA,C,78,1482,.532,4.4,,1.000,.376,.541,.077,.005,.000,,.532,.695,.450,.324,.000,,,.742,,,.063,27,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2016-17,27,SAC,NBA,C,71,1419,.551,4.8,,.997,.411,.495,.089,.003,.003,,.552,.696,.469,.371,.000,.000,,.727,,,.097,36,,.000,,,1,0,https://www.basketball-reference.com/players/k/koufoko01.html
2017-18,28,SAC,NBA,C,71,1391,.571,5.0,,1.000,.391,.476,.131,.003,.000,,.571,.711,.476,.490,1.000,,,.689,,,.064,24,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2018-19,29,SAC,NBA,C,42,502,.477,5.9,,1.000,.307,.503,.176,.013,.000,,.477,.617,.364,.519,1.000,,,.740,,,.046,5,,,,,0,0,https://www.basketball-reference.com/players/k/koufoko01.html
2012-13,25,DET,NBA,C,25,224,.717,1.6,,1.000,.870,.130,.000,.000,.000,,.717,.750,.500,,,,,.727,,,.391,18,,,,,0,0,https://www.basketball-reference.com/players/k/kravtvi01.html
2013-14,26,PHO,NBA,C,20,59,.533,2.1,,1.000,.933,.067,.000,.000,.000,,.533,.571,.000,,,,,.625,,,.267,4,,,,,0,0,https://www.basketball-reference.com/players/k/kravtvi01.html
2004-05,21,NJN,NBA,PF,75,1965,.493,5.9,,.996,.472,.261,.153,.111,.004,,.495,.584,.436,.437,.333,.000,,.683,,,.081,40,,.000,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2005-06,22,NJN,NBA,PF,80,2469,.507,8.3,,.995,.369,.226,.157,.244,.005,,.509,.566,.457,.413,.530,.250,,.776,1.000,,.064,51,,.000,,,2,0,https://www.basketball-reference.com/players/k/krstine01.html
2006-07,23,NJN,NBA,C,26,848,.526,8.7,,.997,.344,.251,.099,.303,.003,,.528,.640,.494,.469,.449,.000,,.741,,,.025,7,,.000,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2007-08,24,NJN,NBA,C,45,812,.410,12.5,,.993,.200,.160,.130,.503,.007,,.413,.567,.250,.308,.430,.000,,.813,,,.020,6,,.000,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2008-09,25,OKC,NBA,C,46,1141,.469,11.9,,1.000,.278,.088,.130,.504,.000,,.469,.602,.417,.472,.405,,,.785,,,.042,13,,,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2009-10,26,OKC,NBA,C,76,1741,.502,11.4,,.991,.300,.098,.125,.468,.009,,.505,.649,.455,.386,.454,.200,,.821,1.000,,.057,29,,.600,.333,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2010-11,27,TOT,NBA,C,71,1571,.511,9.5,,1.000,.369,.170,.097,.363,.000,,.511,.671,.338,.500,.433,,,.749,,,.077,34,,,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2010-11,27,OKC,NBA,C,47,1018,.498,11.2,,1.000,.285,.151,.115,.449,.000,,.498,.701,.283,.514,.438,,,.737,,,.056,17,,,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2010-11,27,BOS,NBA,C,24,553,.537,6.0,,1.000,.544,.211,.061,.184,.000,,.537,.638,.419,.444,.407,,,.772,,,.122,17,,,,,0,0,https://www.basketball-reference.com/players/k/krstine01.html
2018-19,20,BRK,NBA,SF,63,1294,.450,12.5,,.590,.419,.136,.016,.020,.410,,.543,.644,.295,.286,.333,.315,,.590,.914,,.122,47,,.228,.381,,4,0,https://www.basketball-reference.com/players/k/kurucro01.html
2019-20,21,BRK,NBA,PF,47,684,.446,14.3,,.492,.350,.124,.011,.006,.508,,.529,.645,.273,.000,.000,.367,,.804,.970,,.090,14,,.178,.438,,0,0,https://www.basketball-reference.com/players/k/kurucro01.html
2008-09,23,GSW,NBA,SF,40,442,.389,15.9,,.710,.206,.046,.076,.382,.290,,.387,.556,.000,.400,.340,.395,,.806,.933,,.000,0,,.211,.250,,0,0,https://www.basketball-reference.com/players/k/kurzro01.html
2004-05,30,SEA,NBA,SG,5,12,.000,15.0,,1.000,.000,.000,1.000,.000,.000,,.000,,,.000,,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/k/kutluib01.html
2017-18,22,LAL,NBA,PF,77,2401,.450,14.1,,.582,.257,.176,.074,.073,.418,,.511,.640,.443,.364,.382,.366,,.531,.881,,.035,29,,.180,.372,,1,0,https://www.basketball-reference.com/players/k/kuzmaky01.html
2018-19,23,LAL,NBA,PF,70,2314,.456,13.3,,.612,.288,.203,.072,.049,.388,,.553,.661,.471,.487,.358,.303,,.614,.922,,.055,58,,.201,.353,,1,0,https://www.basketball-reference.com/players/k/kuzmaky01.html
2019-20,24,LAL,NBA,PF,61,1526,.436,15.2,,.593,.193,.226,.078,.096,.407,,.518,.783,.411,.385,.344,.316,,.605,.930,,.036,22,,.232,.540,,2,0,https://www.basketball-reference.com/players/k/kuzmaky01.html
2013-14,23,GSW,NBA,C,21,92,.385,6.8,,1.000,.308,.308,.385,.000,.000,,.385,1.000,.250,.000,,,,1.000,,,.231,3,,,,,0,0,https://www.basketball-reference.com/players/k/kuzmiog01.html
2014-15,24,GSW,NBA,C,16,72,.667,7.9,,1.000,.500,.000,.333,.167,.000,,.667,.667,,.500,1.000,,,.875,,,.083,1,,,,,0,0,https://www.basketball-reference.com/players/k/kuzmiog01.html
2016-17,27,NYK,NBA,SF,68,1016,.428,13.2,,.545,.371,.138,.014,.019,.455,,.517,.599,.373,.200,.286,.321,,.625,.907,,.079,28,,.220,.405,,0,0,https://www.basketball-reference.com/players/k/kuzmimi01.html
2017-18,28,NYK,NBA,SF,1,2,.000,4.0,,1.000,.500,.500,.000,.000,.000,,.000,.000,.000,,,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/k/kuzmimi01.html
2014-15,19,MIN,NBA,PG,77,1902,.422,14.1,,.753,.276,.117,.066,.292,.247,,.449,.631,.316,.333,.354,.341,,.349,.789,,.062,39,,.144,.375,,3,0,https://www.basketball-reference.com/players/l/lavinza01.html
2015-16,20,MIN,NBA,SG,82,2294,.452,14.3,,.670,.277,.090,.055,.249,.330,,.482,.677,.349,.302,.351,.389,,.416,.732,,.059,52,,.149,.468,,0,0,https://www.basketball-reference.com/players/l/lavinza01.html
2016-17,21,MIN,NBA,SG,47,1749,.459,15.7,,.563,.272,.061,.049,.182,.437,,.515,.637,.419,.343,.411,.387,,.466,.808,,.051,36,,.235,.438,,0,0,https://www.basketball-reference.com/players/l/lavinza01.html
2017-18,22,CHI,NBA,SG,24,656,.383,13.3,,.654,.318,.121,.059,.155,.346,,.405,.549,.233,.381,.255,.341,,.309,.476,,.045,13,,.114,.214,,0,0,https://www.basketball-reference.com/players/l/lavinza01.html
2018-19,23,CHI,NBA,SG,63,2171,.467,12.0,,.717,.396,.127,.067,.127,.283,,.504,.653,.264,.303,.382,.374,,.332,.525,,.064,69,,.121,.513,,2,0,https://www.basketball-reference.com/players/l/lavinza01.html
2019-20,24,CHI,NBA,SG,60,2085,.450,13.9,,.596,.374,.083,.048,.093,.404,,.497,.623,.182,.228,.405,.380,,.406,.549,,.077,88,,.167,.481,,2,0,https://www.basketball-reference.com/players/l/lavinza01.html
2016-17,20,SAC,NBA,PF,33,612,.537,8.9,,.963,.289,.275,.220,.174,.037,,.543,.683,.400,.521,.579,.375,,.605,1.000,,.147,30,,.000,,,0,0,https://www.basketball-reference.com/players/l/labissk01.html
2017-18,21,SAC,NBA,PF,60,1240,.448,9.9,,.889,.255,.310,.175,.148,.111,,.459,.692,.380,.375,.324,.353,,.556,1.000,,.114,46,,.039,1.000,,1,0,https://www.basketball-reference.com/players/l/labissk01.html
2018-19,22,TOT,NBA,PF,22,176,.531,10.9,,.735,.347,.224,.082,.082,.265,,.556,.706,.364,.500,.500,.462,,.400,.667,,.224,10,,.077,.000,,0,0,https://www.basketball-reference.com/players/l/labissk01.html
2018-19,22,SAC,NBA,PF,13,113,.433,12.8,,.633,.300,.233,.033,.067,.367,,.474,.667,.143,1.000,.500,.364,,.667,1.000,,.200,5,,.091,.000,,0,0,https://www.basketball-reference.com/players/l/labissk01.html
2018-19,22,POR,NBA,PF,9,63,.684,8.1,,.895,.421,.211,.158,.105,.105,,.647,.750,.750,.333,.500,1.000,,.182,.000,,.263,5,,.000,,,0,0,https://www.basketball-reference.com/players/l/labissk01.html
2019-20,23,POR,NBA,C,33,567,.551,8.3,,.912,.374,.279,.177,.082,.088,,.582,.673,.463,.615,.500,.231,,.731,1.000,,.197,27,,.154,.000,,0,0,https://www.basketball-reference.com/players/l/labissk01.html
2009-10,25,BOS,NBA,SG,1,22,.500,19.0,,.667,.000,.167,.000,.500,.333,,.500,,1.000,,.333,.500,,.500,1.000,,.000,0,,.500,.000,,0,0,https://www.basketball-reference.com/players/l/lafayol01.html
2012-13,21,TOT,NBA,SG,47,577,.368,13.6,,.773,.209,.196,.172,.196,.227,,.365,.500,.375,.250,.313,.378,,.674,.929,,.000,0,,.486,.444,,1,0,https://www.basketball-reference.com/players/l/lambdo01.html
2012-13,21,MIL,NBA,SG,23,280,.347,12.5,,.832,.221,.179,.211,.221,.168,,.367,.571,.294,.250,.333,.250,,.655,1.000,,.000,0,,.688,.273,,0,0,https://www.basketball-reference.com/players/l/lambdo01.html
2012-13,21,ORL,NBA,SG,24,297,.397,15.0,,.691,.191,.221,.118,.162,.309,,.362,.385,.467,.250,.273,.476,,.706,.900,,.000,0,,.333,.714,,1,0,https://www.basketball-reference.com/players/l/lambdo01.html
2013-14,22,ORL,NBA,SG,53,695,.394,19.1,,.438,.069,.119,.106,.144,.563,,.386,.364,.263,.529,.391,.400,,.481,.917,,.000,0,,.289,.462,,1,0,https://www.basketball-reference.com/players/l/lambdo01.html
2012-13,20,OKC,NBA,SF,23,147,.353,16.4,,.559,.147,.162,.074,.176,.441,,.395,.400,.364,.400,.417,.300,,.533,.889,,.029,1,,.133,.250,,0,0,https://www.basketball-reference.com/players/l/lambje01.html
2013-14,21,OKC,NBA,SG,78,1538,.432,15.7,,.594,.182,.144,.131,.136,.406,,.483,.685,.375,.425,.386,.356,,.566,.898,,.034,21,,.271,.343,,3,0,https://www.basketball-reference.com/players/l/lambje01.html
2014-15,22,OKC,NBA,SG,47,633,.416,16.5,,.556,.160,.148,.108,.140,.444,,.475,.750,.459,.259,.343,.342,,.394,.763,,.020,5,,.135,.267,,2,0,https://www.basketball-reference.com/players/l/lambje01.html
2015-16,23,CHO,NBA,SG,66,1227,.451,13.7,,.645,.292,.118,.096,.137,.355,,.529,.631,.450,.367,.500,.309,,.466,.786,,.027,11,,.138,.320,,1,0,https://www.basketball-reference.com/players/l/lambje01.html
2016-17,24,CHO,NBA,SG,62,1143,.460,13.8,,.703,.230,.161,.165,.147,.297,,.536,.699,.481,.481,.403,.281,,.357,.756,,.033,14,,.205,.133,,2,0,https://www.basketball-reference.com/players/l/lambje01.html
2017-18,25,CHO,NBA,SG,80,1967,.457,13.9,,.695,.204,.177,.154,.160,.305,,.495,.647,.442,.477,.376,.370,,.399,.681,,.025,19,,.181,.435,,4,0,https://www.basketball-reference.com/players/l/lambje01.html
2018-19,26,CHO,NBA,SG,79,2250,.440,13.5,,.663,.232,.229,.122,.081,.337,,.487,.590,.379,.521,.443,.348,,.440,.835,,.023,19,,.152,.540,,1,1,https://www.basketball-reference.com/players/l/lambje01.html
2019-20,27,IND,NBA,SG,46,1291,.451,15.1,,.670,.194,.146,.146,.184,.330,,.508,.624,.457,.543,.398,.335,,.368,.755,,.010,5,,.165,.346,,1,0,https://www.basketball-reference.com/players/l/lambje01.html
2003-04,18,PHO,NBA,C,21,224,.489,12.4,,.955,.227,.102,.216,.409,.045,,.512,.600,.556,.421,.500,.000,,.674,,,.011,1,,.500,.000,,0,0,https://www.basketball-reference.com/players/l/lampema01.html
2004-05,19,TOT,NBA,C,37,380,.371,11.7,,.970,.265,.144,.152,.409,.030,,.367,.429,.316,.350,.352,.500,,.745,1.000,,.008,1,,.000,,,0,0,https://www.basketball-reference.com/players/l/lampema01.html
2004-05,19,PHO,NBA,C,16,119,.347,14.5,,.939,.184,.102,.082,.571,.061,,.326,.222,.400,.250,.357,.667,,.667,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/l/lampema01.html
2004-05,19,NOH,NBA,C,21,261,.386,10.0,,.988,.313,.169,.193,.313,.012,,.390,.500,.286,.375,.346,.000,,.781,,,.012,1,,.000,,,0,0,https://www.basketball-reference.com/players/l/lampema01.html
2005-06,20,TOT,NBA,C,6,28,.182,8.5,,1.000,.273,.364,.091,.273,.000,,.182,.667,.000,.000,.000,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/l/lampema01.html
2005-06,20,NOK,NBA,C,2,16,.000,11.8,,1.000,.250,.000,.250,.500,.000,,.000,.000,,.000,.000,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/l/lampema01.html
2005-06,20,HOU,NBA,C,4,12,.286,6.7,,1.000,.286,.571,.000,.143,.000,,.286,1.000,.000,,.000,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/l/lampema01.html
2007-08,24,HOU,NBA,PF,42,711,.616,5.2,,.995,.653,.082,.091,.169,.005,,.619,.713,.444,.350,.486,.000,,.733,,,.256,52,,.000,,,0,0,https://www.basketball-reference.com/players/l/landrca01.html
2008-09,25,HOU,NBA,PF,69,1467,.574,6.9,,.993,.522,.105,.163,.203,.007,,.576,.697,.500,.397,.447,.333,,.669,1.000,,.160,65,,.667,.500,,0,0,https://www.basketball-reference.com/players/l/landrca01.html
2009-10,26,TOT,NBA,PF,80,2469,.536,7.3,,.997,.438,.213,.139,.207,.003,,.537,.694,.409,.434,.404,.333,,.562,1.000,,.090,82,,.667,.500,,0,0,https://www.basketball-reference.com/players/l/landrca01.html
2009-10,26,HOU,NBA,PF,52,1415,.547,5.9,,1.000,.504,.230,.125,.141,.000,,.547,.683,.449,.406,.346,,,.566,,,.096,51,,,,,0,0,https://www.basketball-reference.com/players/l/landrca01.html
2009-10,26,SAC,NBA,PF,28,1054,.520,9.2,,.992,.343,.187,.158,.303,.008,,.521,.715,.338,.467,.443,.333,,.556,1.000,,.082,31,,.667,.500,,0,0,https://www.basketball-reference.com/players/l/landrca01.html
2010-11,27,TOT,NBA,PF,76,2008,.502,9.6,,.994,.284,.268,.169,.274,.006,,.505,.785,.457,.362,.351,.000,,.525,,,.073,49,,.250,.000,,2,0,https://www.basketball-reference.com/players/l/landrca01.html
2010-11,27,SAC,NBA,PF,53,1406,.492,9.6,,.994,.281,.273,.153,.287,.006,,.495,.794,.417,.392,.331,.000,,.496,,,.074,35,,.333,.000,,2,0,https://www.basketball-reference.com/players/l/landrca01.html
2010-11,27,NOH,NBA,PF,23,602,.527,9.4,,.995,.291,.256,.207,.241,.005,,.530,.763,.558,.310,.408,.000,,.589,,,.069,14,,.000,,,0,0,https://www.basketball-reference.com/players/l/landrca01.html
2011-12,28,NOH,NBA,PF,41,999,.503,8.3,,.992,.343,.279,.207,.160,.008,,.507,.718,.426,.427,.310,.000,,.495,,,.091,32,,.000,,,2,0,https://www.basketball-reference.com/players/l/landrca01.html
2012-13,29,GSW,NBA,PF,81,1876,.540,7.8,,.995,.444,.191,.154,.206,.005,,.541,.700,.348,.462,.435,.333,,.667,1.000,,.096,54,,.333,.000,,1,0,https://www.basketball-reference.com/players/l/landrca01.html
