Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player_link
2017-18,26,NOP,NBA,SF,9,114,7.2,.561,.640,.400,5.7,9.7,7.8,7.5,0.4,0.7,16.9,13.3,,0.1,0.1,0.1,.056,,-2.8,-0.1,-2.9,0.0,https://www.basketball-reference.com/players/h/hillso01.html
2019-20,28,MIA,NBA,PF,7,42,12.4,.667,.667,.000,2.8,15.9,9.6,10.8,1.2,0.0,0.0,9.7,,0.1,0.0,0.1,.147,,-0.1,2.4,2.4,0.0,https://www.basketball-reference.com/players/h/hillso01.html
2004-05,24,CHI,NBA,PG,6,213,20.7,.563,.330,.290,1.9,9.4,5.5,31.1,2.8,1.4,11.0,25.2,,0.5,0.2,0.7,.166,,4.2,2.6,6.8,0.5,https://www.basketball-reference.com/players/h/hinriki01.html
2005-06,25,CHI,NBA,PG,6,234,16.7,.547,.277,.447,0.0,9.8,5.0,36.3,1.7,0.7,17.6,26.5,,0.2,0.2,0.5,.094,,1.5,0.7,2.2,0.3,https://www.basketball-reference.com/players/h/hinriki01.html
2006-07,26,CHI,NBA,PG,10,362,13.1,.471,.368,.222,1.3,12.1,6.8,37.3,1.3,0.7,15.2,19.3,,0.3,0.4,0.7,.091,,-0.5,1.1,0.6,0.2,https://www.basketball-reference.com/players/h/hinriki01.html
2008-09,28,CHI,NBA,SG,7,210,17.1,.603,.484,.403,1.2,8.9,5.3,16.2,3.0,1.1,9.9,17.6,,0.4,0.2,0.6,.141,,2.7,2.0,4.7,0.3,https://www.basketball-reference.com/players/h/hinriki01.html
2009-10,29,CHI,NBA,SG,5,196,13.3,.533,.308,.269,0.6,13.1,6.5,15.1,1.9,0.0,3.3,13.9,,0.3,0.1,0.4,.086,,-0.5,1.5,1.1,0.2,https://www.basketball-reference.com/players/h/hinriki01.html
2010-11,30,ATL,NBA,PG,6,173,14.6,.582,.365,.019,0.7,9.0,4.9,17.3,2.3,1.0,7.1,16.0,,0.3,0.2,0.5,.132,,0.3,2.9,3.2,0.2,https://www.basketball-reference.com/players/h/hinriki01.html
2011-12,31,ATL,NBA,SG,6,141,10.1,.551,.533,.067,3.1,7.0,5.0,7.6,1.5,0.0,6.1,11.2,,0.2,0.2,0.4,.133,,-0.6,1.6,1.0,0.1,https://www.basketball-reference.com/players/h/hinriki01.html
2012-13,32,CHI,NBA,PG,4,162,12.7,.521,.297,.378,0.7,7.8,4.2,23.2,2.7,0.5,15.6,14.9,,0.2,0.1,0.2,.064,,-1.5,2.2,0.7,0.1,https://www.basketball-reference.com/players/h/hinriki01.html
2013-14,33,CHI,NBA,PG,5,167,8.2,.476,.339,.071,0.7,10.0,5.2,24.4,1.3,0.5,16.0,19.8,,-0.1,0.1,0.0,.005,,-3.1,0.8,-2.2,0.0,https://www.basketball-reference.com/players/h/hinriki01.html
2014-15,34,CHI,NBA,SG,10,126,9.2,.640,.526,.158,0.0,4.3,2.2,13.5,1.3,0.6,4.7,7.7,,0.2,0.1,0.4,.134,,-2.3,1.4,-0.9,0.0,https://www.basketball-reference.com/players/h/hinriki01.html
2015-16,35,ATL,NBA,PG,6,27,5.1,.357,.429,.000,0.0,15.2,8.0,16.3,0.0,0.0,0.0,11.6,,0.0,0.0,0.0,.012,,-5.4,-0.8,-6.2,0.0,https://www.basketball-reference.com/players/h/hinriki01.html
2019-20,20,POR,NBA,PF,3,41,11.4,.583,.000,.000,12.8,10.3,11.6,4.0,0.0,0.0,14.3,14.2,,0.0,0.0,0.0,.048,,-0.7,-3.3,-4.1,0.0,https://www.basketball-reference.com/players/h/hoardja01.html
2018-19,22,IND,NBA,PG,3,13,-1.3,.500,.400,.000,0.0,0.0,0.0,0.0,0.0,0.0,16.7,21.2,,0.0,0.0,0.0,-0.103,,-7.7,-2.9,-10.6,0.0,https://www.basketball-reference.com/players/h/holidaa01.html
2019-20,23,IND,NBA,PG,4,72,16.0,.668,.429,.238,1.6,6.7,4.1,23.4,2.8,0.0,14.7,17.4,,0.1,0.0,0.2,.108,,0.2,1.4,1.6,0.1,https://www.basketball-reference.com/players/h/holidaa01.html
2010-11,20,PHI,NBA,PG,5,188,17.2,.550,.362,.259,1.7,9.4,5.5,25.8,3.0,0.9,14.6,19.3,,0.2,0.1,0.4,.094,,2.6,2.2,4.8,0.3,https://www.basketball-reference.com/players/h/holidjr01.html
2011-12,21,PHI,NBA,PG,13,494,18.0,.519,.274,.246,3.7,10.6,6.9,26.2,2.2,1.2,11.6,21.7,,0.7,0.8,1.5,.148,,3.1,2.4,5.5,0.9,https://www.basketball-reference.com/players/h/holidjr01.html
2014-15,24,NOP,NBA,PG,3,55,13.6,.458,.211,.211,4.1,2.0,3.0,36.7,1.9,1.6,19.4,21.4,,0.0,0.0,0.0,-0.027,,1.8,-2.8,-0.9,0.0,https://www.basketball-reference.com/players/h/holidjr01.html
2017-18,27,NOP,NBA,SG,9,348,19.7,.581,.294,.176,2.8,12.1,7.6,25.6,1.3,1.1,11.2,25.3,,0.6,0.3,1.0,.132,,2.6,0.6,3.2,0.5,https://www.basketball-reference.com/players/h/holidjr01.html
2014-15,25,GSW,NBA,SG,5,11,1.9,.750,.500,.000,0.0,9.8,5.0,13.1,0.0,0.0,50.0,16.3,,0.0,0.0,0.0,-0.078,,-4.6,-0.6,-5.2,0.0,https://www.basketball-reference.com/players/h/holidju01.html
2019-20,30,IND,NBA,SF,4,131,10.7,.650,.762,.143,3.5,10.1,6.7,3.3,2.3,3.9,11.8,8.9,,0.1,0.1,0.2,.060,,-0.2,1.3,1.1,0.1,https://www.basketball-reference.com/players/h/holidju01.html
2015-16,27,BOS,NBA,SF,1,1,-39.1,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,,0.0,0.0,0.0,-1.042,,-17.4,-9.2,-26.6,0.0,https://www.basketball-reference.com/players/h/hollajo02.html
2008-09,24,DAL,NBA,C,9,84,10.9,.598,.000,.714,13.8,21.1,17.6,1.8,0.6,3.9,17.9,12.6,,0.1,0.0,0.2,.096,,-4.2,0.8,-3.4,0.0,https://www.basketball-reference.com/players/h/holliry01.html
2011-12,27,BOS,NBA,C,17,170,6.0,.434,.000,.346,11.6,7.4,9.4,7.5,0.0,3.8,18.9,10.6,,0.0,0.2,0.2,.050,,-4.7,0.4,-4.3,-0.1,https://www.basketball-reference.com/players/h/holliry01.html
2012-13,28,LAC,NBA,C,5,37,9.7,.557,.000,.222,10.7,6.7,8.6,9.0,0.0,4.1,16.8,15.6,,0.0,0.0,0.0,.036,,-3.7,-0.1,-3.8,0.0,https://www.basketball-reference.com/players/h/holliry01.html
2013-14,29,LAC,NBA,PF,5,9,-3.2,.338,.000,.250,12.3,26.5,19.1,0.0,0.0,0.0,18.4,26.2,,0.0,0.0,0.0,-0.190,,-14.1,-6.3,-20.3,0.0,https://www.basketball-reference.com/players/h/holliry01.html
2018-19,24,BRK,NBA,SF,4,62,29.2,.602,.030,.758,4.6,16.2,9.9,17.9,0.7,5.8,6.4,30.7,,0.3,0.0,0.3,.219,,4.2,2.6,6.8,0.1,https://www.basketball-reference.com/players/h/holliro01.html
2019-20,25,TOR,NBA,PF,5,39,17.2,.518,.100,.800,13.5,14.1,13.8,11.0,2.5,2.7,6.9,16.4,,0.1,0.1,0.2,.202,,-1.3,0.5,-0.7,0.0,https://www.basketball-reference.com/players/h/holliro01.html
2017-18,24,PHI,NBA,C,3,11,-4.1,.000,.000,.000,0.0,9.9,4.9,11.4,0.0,0.0,0.0,3.8,,0.0,0.0,0.0,-0.020,,-10.2,-1.2,-11.3,0.0,https://www.basketball-reference.com/players/h/holmeri01.html
2016-17,24,UTA,NBA,SG,11,277,4.7,.434,.476,.171,0.4,12.6,6.5,7.1,0.9,0.0,8.1,21.1,,-0.6,0.2,-0.4,-0.069,,-4.4,-1.7,-6.1,-0.3,https://www.basketball-reference.com/players/h/hoodro01.html
2017-18,25,CLE,NBA,SG,17,260,8.4,.468,.261,.130,3.1,11.2,7.1,11.3,1.0,1.4,11.8,19.6,,-0.2,0.1,0.0,-0.007,,-3.2,-0.6,-3.8,-0.1,https://www.basketball-reference.com/players/h/hoodro01.html
2018-19,26,POR,NBA,SG,16,373,14.0,.606,.459,.396,2.6,7.7,5.1,5.7,0.8,0.7,5.1,16.0,,0.8,0.1,0.9,.117,,0.5,0.2,0.8,0.2,https://www.basketball-reference.com/players/h/hoodro01.html
2007-08,21,ATL,NBA,C,7,277,14.9,.525,.000,.375,10.0,22.3,16.3,18.5,0.6,1.9,15.2,17.0,,0.3,0.1,0.4,.064,,1.1,1.0,2.1,0.3,https://www.basketball-reference.com/players/h/horfoal01.html
2008-09,22,ATL,NBA,C,9,252,12.5,.463,.017,.305,5.6,22.0,13.1,13.5,1.4,2.3,5.6,14.0,,0.2,0.2,0.4,.078,,-1.0,1.1,0.0,0.1,https://www.basketball-reference.com/players/h/horfoal01.html
2009-10,23,ATL,NBA,C,11,388,20.1,.568,.008,.242,7.9,23.6,15.2,9.7,1.2,4.4,9.6,19.2,,0.8,0.4,1.2,.144,,2.8,1.0,3.7,0.6,https://www.basketball-reference.com/players/h/horfoal01.html
2010-11,24,ATL,NBA,C,12,468,13.3,.458,.015,.190,6.5,23.1,14.9,16.0,0.6,2.2,10.3,17.3,,0.1,0.6,0.7,.070,,-0.1,0.1,0.0,0.2,https://www.basketball-reference.com/players/h/horfoal01.html
2011-12,25,ATL,NBA,C,3,108,17.5,.613,.000,.235,5.1,22.9,13.5,15.9,2.0,2.9,24.2,22.0,,0.0,0.3,0.3,.128,,-0.3,3.3,2.9,0.1,https://www.basketball-reference.com/players/h/horfoal01.html
2012-13,26,ATL,NBA,C,6,218,19.1,.527,.000,.325,5.9,21.1,13.3,16.8,1.4,1.9,8.7,22.6,,0.3,0.3,0.6,.136,,2.3,1.3,3.6,0.3,https://www.basketball-reference.com/players/h/horfoal01.html
2014-15,28,ATL,NBA,C,16,522,19.8,.525,.043,.095,8.2,20.1,14.2,20.4,1.3,3.6,10.2,21.4,,0.8,0.7,1.5,.141,,2.1,1.6,3.7,0.8,https://www.basketball-reference.com/players/h/horfoal01.html
2015-16,29,ATL,NBA,C,10,327,17.5,.545,.241,.138,4.5,16.3,10.7,15.6,1.8,6.6,12.1,19.2,,0.3,0.5,0.9,.127,,0.9,2.8,3.7,0.5,https://www.basketball-reference.com/players/h/horfoal01.html
2016-17,30,BOS,NBA,C,18,610,20.1,.668,.274,.153,5.8,17.3,11.3,25.9,1.3,2.0,14.0,17.5,,1.7,0.4,2.1,.165,,4.4,1.5,5.9,1.2,https://www.basketball-reference.com/players/h/horfoal01.html
2017-18,31,BOS,NBA,C,19,679,20.1,.631,.211,.368,5.3,21.6,13.3,15.8,1.4,2.9,11.9,18.3,,1.7,1.0,2.7,.192,,2.1,2.3,4.4,1.1,https://www.basketball-reference.com/players/h/horfoal01.html
2018-19,32,BOS,NBA,C,9,310,14.2,.530,.400,.164,4.5,21.4,13.3,21.7,0.6,2.1,13.9,19.4,,0.1,0.5,0.7,.105,,1.5,1.3,2.8,0.4,https://www.basketball-reference.com/players/h/horfoal01.html
2019-20,33,PHI,NBA,C,4,129,10.7,.499,.160,.280,7.3,17.1,12.1,11.6,0.4,3.6,9.7,10.5,,0.1,0.0,0.1,.049,,-2.0,0.4,-1.7,0.0,https://www.basketball-reference.com/players/h/horfoal01.html
2019-20,19,LAL,NBA,SG,2,17,25.3,.583,.417,.000,0.0,34.5,17.3,0.0,5.8,0.0,0.0,30.7,,0.0,0.0,0.1,.190,,-2.3,7.0,4.7,0.0,https://www.basketball-reference.com/players/h/hortota01.html
2018-19,25,HOU,NBA,SF,7,141,4.0,.420,.838,.216,1.7,15.5,8.8,1.0,1.1,1.3,9.0,13.9,,-0.2,0.1,0.0,-0.013,,-3.9,-1.5,-5.4,-0.1,https://www.basketball-reference.com/players/h/houseda01.html
2019-20,26,HOU,NBA,SF,9,279,12.0,.568,.624,.153,3.8,17.7,10.4,7.3,1.4,0.0,7.2,15.7,,0.2,0.4,0.6,.103,,-0.4,0.5,0.1,0.2,https://www.basketball-reference.com/players/h/houseda01.html
2006-07,21,ORL,NBA,C,4,167,15.3,.540,.000,.786,11.6,30.3,21.1,7.2,0.7,2.0,23.1,21.2,,-0.1,0.1,0.0,.010,,-0.5,-0.8,-1.3,0.0,https://www.basketball-reference.com/players/h/howardw01.html
2007-08,22,ORL,NBA,C,10,421,23.2,.589,.000,.669,17.0,26.9,22.0,3.8,1.0,6.0,16.6,21.8,,0.8,0.7,1.5,.172,,2.1,0.8,2.9,0.5,https://www.basketball-reference.com/players/h/howardw01.html
2008-09,23,ORL,NBA,C,23,903,25.5,.634,.007,.851,13.8,35.1,24.5,9.0,1.2,5.3,15.4,23.3,,2.6,1.9,4.5,.241,,3.2,3.0,6.2,1.8,https://www.basketball-reference.com/players/h/howardw01.html
2009-10,24,ORL,NBA,C,14,497,22.2,.606,.000,1.129,9.9,28.3,19.4,7.6,1.2,8.1,19.6,25.9,,0.5,1.5,1.9,.184,,0.4,3.3,3.8,0.7,https://www.basketball-reference.com/players/h/howardw01.html
2010-11,25,ORL,NBA,C,6,258,26.1,.677,.012,1.086,12.3,30.8,21.4,2.6,0.9,3.4,21.6,28.2,,0.7,0.6,1.3,.238,,3.3,1.7,5.0,0.5,https://www.basketball-reference.com/players/h/howardw01.html
2012-13,27,LAL,NBA,C,4,126,19.0,.588,.000,.857,9.1,31.2,19.9,6.2,0.8,4.5,21.7,27.4,,0.0,0.1,0.0,.019,,-1.5,0.9,-0.6,0.0,https://www.basketball-reference.com/players/h/howardw01.html
2013-14,28,HOU,NBA,C,6,231,27.2,.581,.000,.604,12.5,26.9,19.5,8.5,0.9,6.0,12.4,28.2,,0.7,0.2,0.9,.185,,4.3,1.5,5.7,0.4,https://www.basketball-reference.com/players/h/howardw01.html
2014-15,29,HOU,NBA,C,17,574,20.4,.546,.000,.907,11.3,31.4,21.5,5.9,1.9,5.4,12.7,21.2,,0.6,0.9,1.5,.126,,1.2,1.2,2.4,0.6,https://www.basketball-reference.com/players/h/howardw01.html
2015-16,30,HOU,NBA,C,5,180,15.7,.510,.021,.792,14.4,27.4,20.5,8.2,1.1,3.4,15.6,17.5,,0.0,0.1,0.2,.046,,0.4,-0.9,-0.4,0.1,https://www.basketball-reference.com/players/h/howardw01.html
2016-17,31,ATL,NBA,C,6,157,13.9,.541,.000,.528,12.8,33.0,22.8,7.6,1.9,2.5,19.9,14.9,,0.0,0.3,0.4,.114,,-2.5,1.5,-1.0,0.0,https://www.basketball-reference.com/players/h/howardw01.html
2019-20,34,LAL,NBA,C,18,282,15.7,.677,.035,.789,13.5,21.2,17.4,4.5,1.4,2.8,17.2,14.3,,0.6,0.4,1.0,.162,,-2.3,0.3,-2.1,0.0,https://www.basketball-reference.com/players/h/howardw01.html
2003-04,23,DAL,NBA,SF,5,86,13.8,.331,.139,.306,17.1,18.9,17.9,6.6,3.5,5.1,14.6,22.2,,-0.1,0.1,0.0,.021,,-1.5,1.0,-0.5,0.0,https://www.basketball-reference.com/players/h/howarjo01.html
2004-05,24,DAL,NBA,SF,13,428,16.9,.561,.103,.355,8.4,17.2,12.7,9.3,1.3,1.3,13.5,21.3,,0.7,0.1,0.8,.093,,0.3,0.4,0.6,0.3,https://www.basketball-reference.com/players/h/howarjo01.html
2005-06,25,DAL,NBA,SF,23,824,16.3,.545,.210,.320,5.8,19.7,12.5,6.8,1.5,1.4,12.9,22.8,,0.9,1.2,2.1,.120,,1.7,0.7,2.5,0.9,https://www.basketball-reference.com/players/h/howarjo01.html
2006-07,26,DAL,NBA,SF,6,248,22.5,.577,.182,.273,6.6,20.2,13.3,13.5,2.7,1.9,9.8,21.5,,0.7,0.1,0.8,.161,,4.0,2.2,6.2,0.5,https://www.basketball-reference.com/players/h/howarjo01.html
2007-08,27,DAL,NBA,SF,5,171,7.7,.380,.139,.347,7.4,15.8,11.4,7.6,0.6,0.8,9.8,24.9,,-0.3,-0.1,-0.4,-0.101,,-3.0,-3.0,-6.0,-0.2,https://www.basketball-reference.com/players/h/howarjo01.html
2008-09,28,DAL,NBA,SF,10,295,16.0,.528,.250,.383,4.4,16.4,10.6,8.0,1.6,1.1,12.3,27.4,,0.1,0.1,0.2,.039,,0.1,-1.5,-1.4,0.0,https://www.basketball-reference.com/players/h/howarjo01.html
2011-12,31,UTA,NBA,SF,4,63,10.2,.391,.118,.294,6.1,18.9,11.8,10.5,1.7,1.3,9.4,14.6,,0.0,0.0,0.0,-0.008,,-0.9,0.6,-0.3,0.0,https://www.basketball-reference.com/players/h/howarjo01.html
2014-15,30,LAC,NBA,SG,7,38,10.5,.500,.500,.000,0.0,2.7,1.4,28.0,2.6,2.3,17.6,19.4,,0.0,0.0,0.0,.033,,-1.4,1.7,0.2,0.0,https://www.basketball-reference.com/players/h/hudsole01.html
2015-16,24,OKC,NBA,PF,2,10,10.6,.500,.667,.000,11.4,21.9,16.7,0.0,0.0,0.0,0.0,13.0,,0.0,0.0,0.0,.119,,0.8,-0.9,-0.1,0.0,https://www.basketball-reference.com/players/h/huestjo01.html
2017-18,26,OKC,NBA,PF,4,19,8.0,.521,.000,1.000,0.0,16.5,8.3,0.0,2.6,4.8,0.0,6.6,,0.0,0.0,0.0,.098,,-4.9,3.7,-1.2,0.0,https://www.basketball-reference.com/players/h/huestjo01.html
2006-07,21,TOR,NBA,PF,6,69,4.7,.359,.000,.889,12.6,17.4,15.1,2.3,0.8,2.7,19.3,10.9,,-0.1,0.0,0.0,-0.011,,-5.9,-1.7,-7.6,-0.1,https://www.basketball-reference.com/players/h/humphkr01.html
2007-08,22,TOR,NBA,PF,3,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.048,,-3.4,-1.9,-5.3,0.0,https://www.basketball-reference.com/players/h/humphkr01.html
2012-13,27,BRK,NBA,PF,7,83,13.6,.455,.000,.226,14.1,19.1,16.6,2.1,0.7,2.6,5.5,20.5,,0.1,0.1,0.1,.086,,-2.7,-1.6,-4.3,0.0,https://www.basketball-reference.com/players/h/humphkr01.html
2014-15,29,WAS,NBA,PF,1,5,21.6,1.000,.000,.000,0.0,63.1,32.6,0.0,0.0,0.0,0.0,8.9,,0.0,0.0,0.0,.296,,0.1,2.7,2.8,0.0,https://www.basketball-reference.com/players/h/humphkr01.html
2015-16,30,ATL,NBA,PF,4,56,30.8,.604,.357,.214,16.1,29.4,23.0,13.7,1.8,8.0,6.1,26.1,,0.2,0.1,0.4,.319,,6.3,2.6,8.9,0.2,https://www.basketball-reference.com/players/h/humphkr01.html
2016-17,31,ATL,NBA,PF,1,3,13.2,,,,0.0,0.0,0.0,0.0,0.0,26.6,,0.0,,0.0,0.0,0.0,.133,,-3.8,9.7,5.9,0.0,https://www.basketball-reference.com/players/h/humphkr01.html
2003-04,23,BOS,NBA,PF,3,10,17.9,1.000,.000,.000,24.0,10.9,17.1,20.0,0.0,7.3,50.0,9.4,,0.0,0.0,0.0,.106,,0.5,2.6,3.1,0.0,https://www.basketball-reference.com/players/h/huntebr01.html
2008-09,22,ATL,NBA,PF,4,14,30.3,.667,.000,.000,25.0,29.7,27.2,0.0,4.2,6.8,0.0,10.7,,0.1,0.0,0.1,.304,,6.3,2.4,8.7,0.0,https://www.basketball-reference.com/players/h/hunteot01.html
2015-16,22,BOS,NBA,SG,5,41,1.9,.278,.556,.000,2.4,13.6,7.6,11.2,0.0,2.2,10.0,10.5,,-0.1,0.1,0.0,-0.027,,-5.4,-0.2,-5.6,0.0,https://www.basketball-reference.com/players/h/hunterj01.html
2009-10,20,OKC,NBA,PF,6,153,15.3,.596,.000,.286,9.3,19.0,14.1,2.6,0.7,6.4,13.2,13.5,,0.2,0.3,0.5,.144,,-1.0,2.0,0.9,0.1,https://www.basketball-reference.com/players/i/ibakase01.html
2010-11,21,OKC,NBA,PF,17,490,15.2,.514,.007,.276,11.4,17.6,14.6,1.1,0.4,8.1,11.4,17.0,,0.5,0.6,1.1,.109,,-1.6,0.8,-0.8,0.1,https://www.basketball-reference.com/players/i/ibakase01.html
2011-12,22,OKC,NBA,PF,20,569,18.9,.558,.025,.226,10.1,14.1,12.1,3.4,1.0,8.6,5.9,15.3,,1.4,0.5,1.8,.155,,0.9,1.5,2.4,0.6,https://www.basketball-reference.com/players/i/ibakase01.html
2012-13,23,OKC,NBA,PF,11,366,17.1,.484,.067,.178,12.1,16.1,14.1,3.9,0.0,7.8,4.6,19.1,,0.5,0.5,1.0,.131,,0.9,-0.1,0.8,0.3,https://www.basketball-reference.com/players/i/ibakase01.html
2013-14,24,OKC,NBA,PF,17,581,16.6,.633,.088,.231,6.4,15.7,11.3,3.5,1.0,5.4,11.0,14.3,,1.0,0.7,1.7,.143,,1.1,1.7,2.8,0.7,https://www.basketball-reference.com/players/i/ibakase01.html
2015-16,26,OKC,NBA,PF,18,602,15.3,.629,.423,.123,4.3,16.4,10.5,2.5,1.2,3.1,5.0,13.0,,1.4,0.7,2.0,.163,,2.1,1.5,3.6,0.9,https://www.basketball-reference.com/players/i/ibakase01.html
2016-17,27,TOR,NBA,PF,10,307,14.4,.527,.292,.100,3.6,21.9,12.8,8.4,0.7,5.1,7.5,22.4,,0.0,0.4,0.4,.065,,-0.5,0.8,0.3,0.2,https://www.basketball-reference.com/players/i/ibakase01.html
2017-18,28,TOR,NBA,PF,10,260,10.9,.533,.333,.306,6.0,22.1,13.9,6.2,0.2,3.9,16.4,17.1,,0.0,0.0,0.1,.014,,-1.7,-0.4,-2.2,0.0,https://www.basketball-reference.com/players/i/ibakase01.html
2018-19,29,TOR,NBA,C,24,500,15.1,.532,.197,.218,7.7,23.9,15.8,7.4,1.1,4.5,10.6,21.4,,0.2,1.0,1.2,.117,,-1.6,1.2,-0.4,0.2,https://www.basketball-reference.com/players/i/ibakase01.html
2019-20,30,TOR,NBA,C,11,251,25.2,.702,.409,.127,7.1,29.9,18.3,9.4,0.4,6.0,9.4,22.5,,0.8,0.5,1.3,.250,,5.2,2.6,7.7,0.6,https://www.basketball-reference.com/players/i/ibakase01.html
2004-05,21,PHI,NBA,SG,5,192,14.4,.507,.209,.279,4.9,10.6,7.5,12.9,4.0,2.2,9.4,13.4,,0.1,0.2,0.4,.093,,0.4,3.1,3.5,0.3,https://www.basketball-reference.com/players/i/iguodan01.html
2007-08,24,PHI,NBA,SF,6,234,10.6,.449,.203,.623,3.1,12.8,7.8,23.3,3.1,0.3,22.8,22.8,,-0.4,0.3,-0.1,-0.028,,-1.5,0.7,-0.9,0.1,https://www.basketball-reference.com/players/i/iguodan01.html
2008-09,25,PHI,NBA,SF,6,269,18.0,.546,.286,.469,2.9,14.7,8.9,27.3,2.2,0.0,16.9,25.7,,0.2,0.2,0.4,.077,,3.9,0.6,4.5,0.4,https://www.basketball-reference.com/players/i/iguodan01.html
2010-11,27,PHI,NBA,SF,5,182,14.4,.490,.269,.269,4.2,17.0,10.5,32.0,1.5,0.9,19.4,19.1,,0.0,0.1,0.2,.045,,-0.3,1.4,1.1,0.1,https://www.basketball-reference.com/players/i/iguodan01.html
2011-12,28,PHI,NBA,SF,13,505,13.4,.478,.325,.371,3.6,13.4,8.2,17.2,2.0,0.8,9.8,18.4,,0.3,0.8,1.1,.104,,0.5,1.6,2.0,0.5,https://www.basketball-reference.com/players/i/iguodan01.html
2012-13,29,DEN,NBA,SG,6,243,19.9,.621,.382,.329,4.0,20.9,11.6,21.3,2.4,0.7,16.3,18.3,,0.6,0.1,0.7,.140,,4.3,2.3,6.6,0.5,https://www.basketball-reference.com/players/i/iguodan01.html
2013-14,30,GSW,NBA,SF,7,248,12.6,.601,.242,.532,2.3,13.2,7.6,18.7,1.8,0.7,21.5,16.7,,0.2,0.1,0.3,.049,,0.0,1.5,1.5,0.2,https://www.basketball-reference.com/players/i/iguodan01.html
2014-15,31,GSW,NBA,SF,21,635,15.4,.546,.480,.380,2.8,13.2,8.1,18.0,2.0,0.9,6.6,15.1,,1.3,1.0,2.2,.170,,1.7,2.8,4.5,1.0,https://www.basketball-reference.com/players/i/iguodan01.html
2015-16,32,GSW,NBA,SF,24,767,13.8,.563,.396,.348,5.0,9.7,7.4,16.6,1.9,1.0,10.8,12.1,,1.5,0.7,2.1,.133,,1.2,1.8,3.0,1.0,https://www.basketball-reference.com/players/i/iguodan01.html
2016-17,33,GSW,NBA,SF,16,419,10.5,.511,.416,.257,2.5,13.5,8.4,15.5,1.6,1.4,12.5,13.2,,0.2,0.6,0.9,.099,,-1.2,1.3,0.1,0.2,https://www.basketball-reference.com/players/i/iguodan01.html
2017-18,34,GSW,NBA,SF,15,401,14.7,.610,.435,.400,3.2,14.8,9.3,13.6,2.6,1.5,12.3,12.7,,0.7,0.7,1.4,.171,,0.0,2.8,2.9,0.5,https://www.basketball-reference.com/players/i/iguodan01.html
2018-19,35,GSW,NBA,SF,21,629,15.2,.565,.482,.223,5.1,11.4,8.3,18.4,1.9,3.6,10.3,14.0,,1.1,0.5,1.5,.117,,1.7,2.0,3.7,0.9,https://www.basketball-reference.com/players/i/iguodan01.html
2019-20,36,MIA,NBA,SF,21,410,9.3,.580,.600,.108,3.2,11.7,7.6,10.7,2.1,3.1,17.1,9.1,,0.2,0.5,0.7,.082,,-1.5,2.2,0.6,0.3,https://www.basketball-reference.com/players/i/iguodan01.html
2005-06,25,DAL,NBA,C,7,25,-1.5,.515,.000,.667,4.7,34.9,19.3,0.0,0.0,3.3,43.6,12.8,,-0.1,0.0,0.0,-0.040,,-11.9,2.1,-9.9,0.0,https://www.basketball-reference.com/players/m/mbengdj01.html
2007-08,27,LAL,NBA,C,7,30,15.2,.625,.000,.000,12.1,22.3,17.4,0.0,3.5,2.5,11.1,13.8,,0.1,0.1,0.1,.174,,-4.3,2.5,-1.8,0.0,https://www.basketball-reference.com/players/m/mbengdj01.html
2008-09,28,LAL,NBA,C,7,16,-6.6,.167,.000,.000,0.0,21.7,10.9,0.0,0.0,10.5,25.0,22.9,,-0.1,0.0,-0.1,-0.342,,-13.4,-0.9,-14.3,0.0,https://www.basketball-reference.com/players/m/mbengdj01.html
2009-10,29,LAL,NBA,C,3,12,11.3,.388,.000,.167,0.0,48.1,24.1,13.6,0.0,0.0,0.0,24.5,,0.0,0.0,0.0,.066,,-3.7,-0.5,-4.2,0.0,https://www.basketball-reference.com/players/m/mbengdj01.html
2010-11,30,NOH,NBA,C,5,26,16.3,.868,.000,1.000,10.2,14.5,12.4,6.3,4.3,9.3,25.8,7.5,,0.1,0.0,0.1,.172,,-2.2,7.9,5.7,0.1,https://www.basketball-reference.com/players/m/mbengdj01.html
2009-10,22,MIL,NBA,PF,7,157,19.9,.587,.280,.360,16.1,23.4,19.8,3.5,1.8,0.5,14.7,20.6,,0.3,0.2,0.5,.164,,2.1,0.0,2.1,0.2,https://www.basketball-reference.com/players/i/ilyaser01.html
2012-13,25,MIL,NBA,PF,4,117,15.9,.491,.217,.043,9.9,21.2,15.2,11.5,2.3,0.8,11.3,21.3,,0.0,0.1,0.1,.037,,1.1,-0.5,0.5,0.1,https://www.basketball-reference.com/players/i/ilyaser01.html
2014-15,27,MIL,NBA,PF,6,142,8.0,.398,.377,.164,4.1,13.9,8.6,3.9,1.8,1.9,7.1,22.3,,-0.3,0.1,-0.1,-0.046,,-2.9,-1.4,-4.3,-0.1,https://www.basketball-reference.com/players/i/ilyaser01.html
