Season,Age,Tm,Lg,Pos,G,MP,PG%_Position Estimate,SG%_Position Estimate,SF%_Position Estimate,PF%_Position Estimate,C%_Position Estimate,OnCourt_+/- Per 100 Poss.,On-Off_+/- Per 100 Poss.,BadPass_Turnovers,LostBall_Turnovers,Shoot_Fouls Committed,Off._Fouls Committed,Shoot_Fouls Drawn,Off._Fouls Drawn,PGA_Misc.,And1_Misc.,Blkd_Misc.,Player_link
2009-10,21,SAC,NBA,SF,76,1630,,,60%,39%,2%,-4.4,+0.4,33,35,81,12,70,16,156,20,43,https://www.basketball-reference.com/players/g/greendo01.html
2010-11,22,SAC,NBA,SF,69,1127,,1%,91%,8%,,-3.8,+2.8,23,20,44,9,28,8,107,8,18,https://www.basketball-reference.com/players/g/greendo01.html
2011-12,23,SAC,NBA,PF,53,777,,,9%,83%,9%,-6.6,-0.8,14,6,44,5,22,3,74,1,20,https://www.basketball-reference.com/players/g/greendo01.html
2005-06,23,BOS,NBA,PG,80,1235,75%,25%,,,,-4.1,-3.6,47,34,69,22,23,5,284,3,13,https://www.basketball-reference.com/players/g/greenor01.html
2006-07,24,IND,NBA,SG,41,254,26%,72%,3%,,,-6.5,-3.7,12,6,17,4,11,2,47,3,3,https://www.basketball-reference.com/players/g/greenor01.html
2007-08,25,SAC,NBA,SG,7,61,53%,42%,5%,,,-17.1,-15.0,2,3,2,1,0,1,7,0,1,https://www.basketball-reference.com/players/g/greenor01.html
2010-11,28,NJN,NBA,SG,3,5,,100%,,,,+38.9,+46.1,0,0,0,0,0,0,2,0,1,https://www.basketball-reference.com/players/g/greenor01.html
2006-07,27,MIL,NBA,SG,41,432,44%,56%,,,,-2.8,+2.2,11,3,14,1,15,3,128,3,6,https://www.basketball-reference.com/players/g/greerly01.html
2010-11,21,LAC,NBA,PF,82,3112,,,,76%,24%,-2.5,+5.5,68,81,103,36,315,21,743,83,93,https://www.basketball-reference.com/players/g/griffbl01.html
2011-12,22,LAC,NBA,PF,66,2392,,,,65%,35%,+7.7,+18.7,53,41,84,21,203,20,525,57,56,https://www.basketball-reference.com/players/g/griffbl01.html
2012-13,23,LAC,NBA,PF,80,2598,,,,76%,24%,+7.4,+1.4,67,52,88,35,182,15,702,53,60,https://www.basketball-reference.com/players/g/griffbl01.html
2013-14,24,LAC,NBA,PF,80,2863,,,,91%,9%,+9.3,+8.3,77,65,121,46,276,24,710,68,68,https://www.basketball-reference.com/players/g/griffbl01.html
2014-15,25,LAC,NBA,PF,67,2356,,,,98%,2%,+12.5,+12.8,65,49,85,28,182,11,849,43,50,https://www.basketball-reference.com/players/g/griffbl01.html
2015-16,26,LAC,NBA,PF,35,1170,,,,85%,15%,+6.9,+3.7,37,30,31,13,76,7,411,18,12,https://www.basketball-reference.com/players/g/griffbl01.html
2016-17,27,LAC,NBA,PF,61,2076,,,,97%,3%,+10.1,+12.7,75,42,69,11,178,12,723,39,38,https://www.basketball-reference.com/players/g/griffbl01.html
2017-18,28,TOT,NBA,PF,58,1970,,,,87%,13%,+1.6,+2.0,95,32,45,15,128,15,807,31,46,https://www.basketball-reference.com/players/g/griffbl01.html
2017-18,28,LAC,NBA,PF,33,1139,,,,97%,3%,+1.3,+1.4,53,20,24,7,84,5,433,16,29,https://www.basketball-reference.com/players/g/griffbl01.html
2017-18,28,DET,NBA,PF,25,831,,,,73%,27%,+2.0,+2.7,42,12,21,8,44,10,374,15,17,https://www.basketball-reference.com/players/g/griffbl01.html
2018-19,29,DET,NBA,PF,75,2622,,,,93%,7%,+0.4,+2.2,122,62,70,39,218,48,1007,55,72,https://www.basketball-reference.com/players/g/griffbl01.html
2019-20,30,DET,NBA,PF,18,512,,,,87%,13%,-2.3,+2.2,22,9,18,1,45,10,151,12,19,https://www.basketball-reference.com/players/g/griffbl01.html
2009-10,23,PHO,NBA,SF,8,32,,29%,71%,,,+1.9,-3.6,0,0,2,1,1,0,2,0,0,https://www.basketball-reference.com/players/g/griffta01.html
2005-06,26,ATL,NBA,SG,12,108,80%,20%,,,,+12.7,+18.6,3,2,5,4,7,1,18,2,1,https://www.basketball-reference.com/players/g/grundan01.html
2019-20,24,MEM,NBA,SG,44,484,,70%,29%,1%,,-2.9,-2.6,16,5,22,2,13,4,106,8,11,https://www.basketball-reference.com/players/g/gudurma01.html
2013-14,25,BRK,NBA,PG,15,244,100%,,,,,-6.1,-5.7,6,3,12,1,2,2,70,0,5,https://www.basketball-reference.com/players/g/gutiejo01.html
2014-15,26,TOT,NBA,PG,20,175,89%,11%,,,,-8.5,-7.5,6,1,8,2,6,1,46,3,1,https://www.basketball-reference.com/players/g/gutiejo01.html
2014-15,26,BRK,NBA,PG,10,44,100%,,,,,-15.3,-12.2,1,0,3,1,1,0,14,1,0,https://www.basketball-reference.com/players/g/gutiejo01.html
2014-15,26,MIL,NBA,PG,10,131,85%,15%,,,,-6.2,-7.2,5,1,5,1,5,1,32,2,1,https://www.basketball-reference.com/players/g/gutiejo01.html
2015-16,27,CHO,NBA,PG,12,63,100%,,,,,+6.2,+3.4,4,2,0,0,2,0,42,1,0,https://www.basketball-reference.com/players/g/gutiejo01.html
2019-20,22,SAC,NBA,SG,3,10,,100%,,,,-54.3,-52.4,0,0,0,0,0,0,2,0,0,https://www.basketball-reference.com/players/g/guyky01.html
2019-20,21,WAS,NBA,PF,48,1444,,,22%,77%,2%,-8.1,-6.1,13,21,42,9,65,7,218,11,53,https://www.basketball-reference.com/players/h/hachiru01.html
2008-09,23,MEM,NBA,C,19,120,,,,,100%,+21.0,+27.7,2,3,14,1,8,1,20,0,2,https://www.basketball-reference.com/players/h/haddaha01.html
2009-10,24,MEM,NBA,C,36,240,,,,3%,97%,-12.8,-11.9,2,6,37,3,9,1,20,3,9,https://www.basketball-reference.com/players/h/haddaha01.html
2010-11,25,MEM,NBA,C,31,168,,,,3%,97%,+13.2,+11.2,4,1,15,1,11,0,10,2,8,https://www.basketball-reference.com/players/h/haddaha01.html
2011-12,26,MEM,NBA,C,35,206,,,,,100%,+5.6,+3.5,4,6,26,5,11,1,16,2,3,https://www.basketball-reference.com/players/h/haddaha01.html
2012-13,27,TOT,NBA,C,30,322,,,,,100%,-0.8,+0.5,10,9,35,10,11,0,24,1,6,https://www.basketball-reference.com/players/h/haddaha01.html
2012-13,27,MEM,NBA,C,13,87,,,,,100%,+4.3,-0.4,1,1,9,2,1,0,8,0,2,https://www.basketball-reference.com/players/h/haddaha01.html
2012-13,27,PHO,NBA,C,17,235,,,,,100%,-2.6,+4.7,9,8,26,8,10,0,16,1,4,https://www.basketball-reference.com/players/h/haddaha01.html
2008-09,21,SAS,NBA,SG,15,155,,47%,50%,3%,,+3.4,-0.6,6,2,9,2,4,1,28,3,2,https://www.basketball-reference.com/players/h/hairsma01.html
2009-10,22,SAS,NBA,SG,47,317,,39%,58%,3%,,+1.5,-4.6,5,4,15,0,14,3,38,6,3,https://www.basketball-reference.com/players/h/hairsma01.html
2014-15,22,CHO,NBA,SG,45,687,,10%,90%,,,-8.4,-5.9,9,6,34,3,20,6,48,5,11,https://www.basketball-reference.com/players/h/hairspj02.html
2015-16,23,TOT,NBA,SF,66,1313,,56%,40%,4%,,-6.0,-7.5,17,11,74,9,32,10,92,10,16,https://www.basketball-reference.com/players/h/hairspj02.html
2015-16,23,CHO,NBA,SF,48,938,,60%,38%,2%,,-5.4,-10.8,12,5,62,5,21,8,73,7,11,https://www.basketball-reference.com/players/h/hairspj02.html
2015-16,23,MEM,NBA,SF,18,375,,45%,46%,9%,,-7.4,-5.6,5,6,12,4,11,2,19,3,5,https://www.basketball-reference.com/players/h/hairspj02.html
2019-20,24,OKC,NBA,PG,11,81,94%,4%,2%,,,+7.2,+5.7,3,1,2,1,1,1,35,0,0,https://www.basketball-reference.com/players/h/hallde01.html
2019-20,22,TOT,NBA,"C,PF",9,133,,,,13%,87%,-12.0,-9.9,2,0,16,3,8,0,9,2,1,https://www.basketball-reference.com/players/h/halldo01.html
2019-20,22,DET,NBA,PF,4,48,,,,35%,65%,-30.0,-26.2,1,0,6,1,3,0,5,0,1,https://www.basketball-reference.com/players/h/halldo01.html
2019-20,22,BRK,NBA,C,5,85,,,,,100%,-3.2,-2.6,1,0,10,2,5,0,4,2,0,https://www.basketball-reference.com/players/h/halldo01.html
2006-07,22,WAS,NBA,SF,2,13,,,83%,17%,,-16.8,-16.1,0,0,1,0,0,1,2,0,0,https://www.basketball-reference.com/players/h/hallmi01.html
2017-18,22,OKC,NBA,SG,6,28,12%,38%,50%,,,-20.7,-24.1,2,0,1,0,0,0,17,0,1,https://www.basketball-reference.com/players/h/hamilda02.html
2018-19,23,ATL,NBA,SG,19,204,,17%,81%,1%,2%,-7.2,-1.4,10,3,10,1,3,1,50,0,5,https://www.basketball-reference.com/players/h/hamilda02.html
2011-12,21,DEN,NBA,SF,26,258,,48%,51%,1%,,+8.3,+5.4,3,6,6,2,3,0,46,1,3,https://www.basketball-reference.com/players/h/hamiljo02.html
2012-13,22,DEN,NBA,SF,40,397,,43%,56%,1%,,-2.0,-8.0,8,3,12,1,11,0,51,3,14,https://www.basketball-reference.com/players/h/hamiljo02.html
2013-14,23,TOT,NBA,SF,60,1019,,28%,68%,4%,,-4.8,-7.0,19,14,37,4,24,2,125,5,12,https://www.basketball-reference.com/players/h/hamiljo02.html
2013-14,23,DEN,NBA,SF,39,670,,27%,71%,2%,,-7.1,-5.9,12,9,18,1,15,2,83,5,11,https://www.basketball-reference.com/players/h/hamiljo02.html
2013-14,23,HOU,NBA,SF,21,349,,28%,63%,9%,,-0.3,-5.6,7,5,19,3,9,0,42,0,1,https://www.basketball-reference.com/players/h/hamiljo02.html
2014-15,24,LAC,NBA,SF,14,122,,19%,73%,8%,,-7.1,-14.9,3,0,4,0,0,0,16,0,2,https://www.basketball-reference.com/players/h/hamiljo02.html
2015-16,25,NOP,NBA,SF,11,304,,24%,66%,10%,,-10.4,-7.0,8,8,16,0,7,1,59,3,5,https://www.basketball-reference.com/players/h/hamiljo02.html
2013-14,23,TOT,NBA,C,8,72,,,,,100%,-14.4,-17.1,1,3,5,0,2,1,0,1,1,https://www.basketball-reference.com/players/h/hamilju01.html
2013-14,23,CHA,NBA,C,1,4,,,,,100%,-11.1,-10.9,1,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/h/hamilju01.html
2013-14,23,MIA,NBA,C,7,68,,,,,100%,-14.7,-20.4,0,3,5,0,2,1,0,1,1,https://www.basketball-reference.com/players/h/hamilju01.html
2014-15,24,TOT,NBA,C,41,712,,,,1%,99%,-14.0,-8.5,10,8,44,4,18,6,82,5,11,https://www.basketball-reference.com/players/h/hamilju01.html
2014-15,24,MIA,NBA,C,24,289,,,,3%,97%,-13.8,-11.9,2,2,18,2,4,3,29,1,5,https://www.basketball-reference.com/players/h/hamilju01.html
2014-15,24,MIN,NBA,C,17,423,,,,,100%,-14.1,-5.0,8,6,26,2,14,3,53,4,6,https://www.basketball-reference.com/players/h/hamilju01.html
2016-17,26,BRK,NBA,C,64,1177,,,,19%,82%,-11.9,-7.9,17,16,53,7,20,1,134,6,18,https://www.basketball-reference.com/players/h/hamilju01.html
2016-17,24,DAL,NBA,C,22,163,,,,2%,98%,-1.9,+1.3,0,3,9,5,3,0,10,0,5,https://www.basketball-reference.com/players/h/hammoaj01.html
2003-04,30,UTA,NBA,C,17,172,,,,64%,36%,-4.2,-2.8,2,2,15,3,11,,13,5,6,https://www.basketball-reference.com/players/h/handlbe01.html
2004-05,31,UTA,NBA,C,21,297,,,,56%,44%,-9.0,-4.2,8,3,31,3,9,,28,4,6,https://www.basketball-reference.com/players/h/handlbe01.html
2018-19,25,MEM,NBA,SG,2,26,,93%,7%,,,-15.8,-13.3,0,0,0,1,1,0,11,0,1,https://www.basketball-reference.com/players/h/hannadu01.html
2019-20,26,MEM,NBA,SG,2,13,100%,,,,,+13.0,+13.7,0,0,0,0,1,0,0,0,0,https://www.basketball-reference.com/players/h/hannadu01.html
2012-13,25,IND,NBA,PG,28,200,94%,6%,,,,-8.4,-14.1,12,2,9,1,6,3,46,1,2,https://www.basketball-reference.com/players/h/hansbbe01.html
2009-10,24,IND,NBA,PF,29,511,,,,97%,3%,-5.3,-2.4,5,4,30,5,53,7,62,7,31,https://www.basketball-reference.com/players/h/hansbty01.html
2010-11,25,IND,NBA,PF,70,1535,,,,98%,2%,-3.9,-4.1,21,21,73,14,115,9,101,22,43,https://www.basketball-reference.com/players/h/hansbty01.html
2011-12,26,IND,NBA,PF,66,1442,,,,37%,64%,-0.9,-7.5,12,17,59,12,124,5,76,30,48,https://www.basketball-reference.com/players/h/hansbty01.html
2012-13,27,IND,NBA,PF,81,1366,,,,86%,14%,+0.2,-7.1,13,30,40,19,122,12,81,17,63,https://www.basketball-reference.com/players/h/hansbty01.html
2013-14,28,TOR,NBA,PF,64,978,,,,24%,76%,+0.4,-4.4,8,15,44,13,83,8,44,15,17,https://www.basketball-reference.com/players/h/hansbty01.html
2014-15,29,TOR,NBA,PF,74,1058,,,,17%,83%,+10.4,+9.7,3,6,51,7,60,21,53,8,14,https://www.basketball-reference.com/players/h/hansbty01.html
2015-16,30,CHO,NBA,PF,44,343,,,,86%,14%,-3.9,-7.4,2,3,20,3,26,3,20,1,13,https://www.basketball-reference.com/players/h/hansbty01.html
2003-04,25,ATL,NBA,SF,41,507,,21%,69%,10%,,-0.2,+5.3,5,8,30,1,10,,43,1,11,https://www.basketball-reference.com/players/h/hansetr01.html
2010-11,23,TOT,NBA,PF,49,640,,,1%,98%,2%,-4.9,-3.3,4,3,47,4,9,4,75,2,14,https://www.basketball-reference.com/players/h/haranlu01.html
2010-11,23,BOS,NBA,PF,28,241,,,2%,97%,1%,-1.5,-8.0,0,1,18,2,3,2,26,2,7,https://www.basketball-reference.com/players/h/haranlu01.html
2010-11,23,CLE,NBA,PF,21,399,,,,98%,2%,-7.0,+2.8,4,2,29,2,6,2,49,0,7,https://www.basketball-reference.com/players/h/haranlu01.html
2011-12,24,CLE,NBA,PF,21,231,,,15%,79%,7%,-12.2,-5.1,2,0,10,2,4,1,15,1,8,https://www.basketball-reference.com/players/h/haranlu01.html
2013-14,21,NYK,NBA,SG,81,1875,,63%,36%,1%,,-6.0,-9.6,16,15,66,5,60,6,155,19,25,https://www.basketball-reference.com/players/h/hardati02.html
2014-15,22,NYK,NBA,SG,70,1681,,69%,31%,,,-11.4,-2.0,33,30,50,11,70,5,277,18,42,https://www.basketball-reference.com/players/h/hardati02.html
2015-16,23,ATL,NBA,SG,51,864,1%,90%,9%,,,+6.5,+3.6,11,8,21,3,19,4,121,6,15,https://www.basketball-reference.com/players/h/hardati02.html
2016-17,24,ATL,NBA,SG,79,2154,5%,92%,4%,,,+2.9,+9.0,62,26,48,13,86,6,420,24,49,https://www.basketball-reference.com/players/h/hardati02.html
2017-18,25,NYK,NBA,SG,57,1885,,29%,71%,,,-2.7,+2.4,52,22,51,10,73,13,367,14,47,https://www.basketball-reference.com/players/h/hardati02.html
2018-19,26,TOT,NBA,SG,65,2057,3%,72%,25%,1%,,-9.1,-4.9,53,36,56,10,104,31,387,28,54,https://www.basketball-reference.com/players/h/hardati02.html
2018-19,26,NYK,NBA,SG,46,1499,,70%,29%,1%,,-9.9,-1.2,39,33,48,4,83,25,294,19,46,https://www.basketball-reference.com/players/h/hardati02.html
2018-19,26,DAL,NBA,SG,19,558,10%,77%,13%,,,-6.8,-5.9,14,3,8,6,21,6,93,9,8,https://www.basketball-reference.com/players/h/hardati02.html
2019-20,27,DAL,NBA,SG,71,2091,,41%,57%,1%,,+5.6,+1.7,31,22,50,8,68,25,335,17,45,https://www.basketball-reference.com/players/h/hardati02.html
2009-10,20,OKC,NBA,SG,76,1738,1%,90%,9%,,,+6.4,+3.8,40,36,98,12,113,15,299,14,45,https://www.basketball-reference.com/players/h/hardeja01.html
2010-11,21,OKC,NBA,SG,82,2189,,74%,26%,1%,,+5.5,+2.7,29,37,81,29,152,10,419,27,46,https://www.basketball-reference.com/players/h/hardeja01.html
2011-12,22,OKC,NBA,SG,62,1946,,55%,44%,,,+9.9,+8.0,62,39,49,24,161,7,536,28,50,https://www.basketball-reference.com/players/h/hardeja01.html
2012-13,23,HOU,NBA,SG,78,2985,,94%,5%,,,+2.8,-3.6,143,102,67,37,329,13,1098,65,106,https://www.basketball-reference.com/players/h/hardeja01.html
2013-14,24,HOU,NBA,SG,73,2777,1%,92%,7%,,,+7.1,+7.6,135,79,51,32,261,13,1040,42,61,https://www.basketball-reference.com/players/h/hardeja01.html
2014-15,25,HOU,NBA,SG,81,2981,1%,92%,7%,,,+5.7,+8.6,176,97,84,36,318,23,1382,50,107,https://www.basketball-reference.com/players/h/hardeja01.html
2015-16,26,HOU,NBA,SG,82,3125,2%,77%,21%,1%,,+1.6,+7.1,223,98,93,42,311,14,1458,56,95,https://www.basketball-reference.com/players/h/hardeja01.html
2016-17,27,HOU,NBA,PG,81,2947,98%,1%,,,,+7.0,+3.3,294,114,80,34,305,10,2179,29,85,https://www.basketball-reference.com/players/h/hardeja01.html
2017-18,28,HOU,NBA,SG,72,2551,19%,75%,6%,,,+10.5,+5.3,188,87,65,29,273,10,1499,55,98,https://www.basketball-reference.com/players/h/hardeja01.html
2018-19,29,HOU,NBA,PG,78,2867,58%,42%,,,,+6.4,+4.8,214,108,76,43,358,22,1390,76,112,https://www.basketball-reference.com/players/h/hardeja01.html
2019-20,30,HOU,NBA,SG,68,2483,5%,55%,38%,1%,,+5.6,+9.1,145,95,80,51,326,12,1226,75,92,https://www.basketball-reference.com/players/h/hardeja01.html
2012-13,19,ORL,NBA,SF,76,1974,,8%,82%,11%,,-12.0,-8.5,33,18,72,9,57,7,111,14,52,https://www.basketball-reference.com/players/h/harklma01.html
2013-14,20,ORL,NBA,SF,80,1950,,1%,86%,13%,,-7.8,-3.9,30,21,74,14,68,11,179,13,44,https://www.basketball-reference.com/players/h/harklma01.html
2014-15,21,ORL,NBA,SF,45,674,,6%,80%,14%,,-5.3,+0.9,14,7,36,5,18,2,55,5,8,https://www.basketball-reference.com/players/h/harklma01.html
2015-16,22,POR,NBA,SF,78,1457,,2%,70%,28%,,+1.3,+0.9,22,17,77,8,50,2,161,9,29,https://www.basketball-reference.com/players/h/harklma01.html
2016-17,23,POR,NBA,SF,77,2223,,,68%,32%,,+2.7,+6.6,25,34,117,8,57,3,217,13,51,https://www.basketball-reference.com/players/h/harklma01.html
2017-18,24,POR,NBA,SF,59,1264,,,78%,22%,,+0.3,-3.7,14,9,59,9,26,2,131,5,17,https://www.basketball-reference.com/players/h/harklma01.html
2018-19,25,POR,NBA,SF,60,1415,,,80%,20%,,+7.6,+5.8,21,9,81,10,38,3,175,9,21,https://www.basketball-reference.com/players/h/harklma01.html
2019-20,26,TOT,NBA,"PF,SF",62,1427,,34%,57%,9%,,+2.2,+2.2,26,7,97,12,31,2,162,6,13,https://www.basketball-reference.com/players/h/harklma01.html
2019-20,26,LAC,NBA,PF,50,1141,,42%,48%,10%,,+4.0,-3.6,23,5,76,10,20,1,114,4,11,https://www.basketball-reference.com/players/h/harklma01.html
2019-20,26,NYK,NBA,SF,12,286,,,94%,7%,,-5.5,+1.0,3,2,21,2,11,1,48,2,2,https://www.basketball-reference.com/players/h/harklma01.html
2019-20,22,PHO,NBA,PG,3,8,100%,,,,,-74.3,-74.9,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/h/harpeja01.html
2011-12,22,ORL,NBA,PF,14,84,,,9%,91%,,-25.1,-26.8,2,4,3,0,1,1,5,1,1,https://www.basketball-reference.com/players/h/harpeju01.html
2015-16,26,DET,NBA,PF,5,35,,,,100%,,-50.6,-51.4,2,0,2,0,1,0,0,0,0,https://www.basketball-reference.com/players/h/harpeju01.html
2016-17,27,PHI,NBA,PF,3,31,,,,28%,72%,-16.9,-11.0,1,2,2,0,0,0,5,0,1,https://www.basketball-reference.com/players/h/harpeju01.html
2015-16,22,HOU,NBA,PF,39,379,,,,81%,19%,+6.3,+6.9,6,5,26,2,19,1,43,2,8,https://www.basketball-reference.com/players/h/harremo01.html
2016-17,23,HOU,NBA,C,58,1064,,,,3%,97%,+4.7,-2.0,22,12,75,6,69,7,168,34,38,https://www.basketball-reference.com/players/h/harremo01.html
2017-18,24,LAC,NBA,C,76,1293,,,,32%,68%,+2.6,+3.4,22,25,85,8,109,2,170,40,41,https://www.basketball-reference.com/players/h/harremo01.html
2018-19,25,LAC,NBA,C,82,2158,,,,4%,96%,+2.0,+2.2,48,41,136,26,202,30,381,70,72,https://www.basketball-reference.com/players/h/harremo01.html
2019-20,26,LAC,NBA,C,63,1749,,,,,100%,+6.0,-0.9,30,39,89,18,184,36,266,72,71,https://www.basketball-reference.com/players/h/harremo01.html
2011-12,22,NYK,NBA,PF,37,540,,,1%,33%,66%,+10.3,+8.4,9,8,24,2,11,2,28,0,14,https://www.basketball-reference.com/players/h/harrejo01.html
2012-13,23,MIA,NBA,C,6,31,,,,,100%,-1.7,-10.9,2,1,2,0,1,0,0,0,0,https://www.basketball-reference.com/players/h/harrejo01.html
2013-14,24,DET,NBA,C,32,317,,,,23%,77%,+0.1,+4.5,6,1,29,3,4,2,33,1,3,https://www.basketball-reference.com/players/h/harrejo01.html
2004-05,21,DAL,NBA,PG,76,1173,76%,24%,,,,-0.9,-10.1,53,12,53,11,34,,376,11,28,https://www.basketball-reference.com/players/h/harride01.html
2005-06,22,DAL,NBA,PG,56,1275,53%,47%,,,,+6.1,-0.7,37,24,51,12,89,21,403,29,39,https://www.basketball-reference.com/players/h/harride01.html
2006-07,23,DAL,NBA,PG,80,2081,98%,2%,,,,+14.7,+14.0,70,32,109,18,121,79,674,39,52,https://www.basketball-reference.com/players/h/harride01.html
2007-08,24,TOT,NBA,PG,64,2022,99%,1%,,,,+4.9,+7.1,85,42,83,19,142,37,810,28,43,https://www.basketball-reference.com/players/h/harride01.html
2007-08,24,DAL,NBA,PG,39,1184,99%,1%,,,,+10.1,+7.1,42,25,53,14,92,31,459,18,31,https://www.basketball-reference.com/players/h/harride01.html
2007-08,24,NJN,NBA,PG,25,838,98%,2%,,,,-2.3,+4.4,43,17,30,5,50,6,351,10,12,https://www.basketball-reference.com/players/h/harride01.html
2008-09,25,NJN,NBA,PG,69,2494,100%,,,,,-2.2,+1.5,93,84,72,18,268,30,1111,60,81,https://www.basketball-reference.com/players/h/harride01.html
2009-10,26,NJN,NBA,PG,64,2221,94%,7%,,,,-11.5,-3.1,106,44,96,11,174,41,921,35,56,https://www.basketball-reference.com/players/h/harride01.html
2010-11,27,TOT,NBA,PG,71,2254,80%,20%,,,,-5.5,-1.3,119,45,72,23,165,30,1100,31,55,https://www.basketball-reference.com/players/h/harride01.html
2010-11,27,NJN,NBA,PG,54,1724,80%,20%,,,,-6.6,+1.0,91,35,51,19,131,23,908,25,38,https://www.basketball-reference.com/players/h/harride01.html
2010-11,27,UTA,NBA,PG,17,530,80%,20%,,,,-2.0,-0.1,28,10,21,4,34,7,192,6,17,https://www.basketball-reference.com/players/h/harride01.html
2011-12,28,UTA,NBA,PG,63,1741,98%,2%,,,,+3.4,+6.1,74,20,51,15,73,17,695,15,24,https://www.basketball-reference.com/players/h/harride01.html
2012-13,29,ATL,NBA,SG,58,1421,27%,72%,1%,,,+6.4,+9.1,55,21,48,3,72,21,455,17,17,https://www.basketball-reference.com/players/h/harride01.html
2013-14,30,DAL,NBA,PG,40,818,92%,8%,,,,+10.6,+10.3,34,15,31,7,53,12,418,14,15,https://www.basketball-reference.com/players/h/harride01.html
2014-15,31,DAL,NBA,PG,76,1685,46%,53%,2%,,,+3.1,+0.2,54,13,67,10,52,27,546,8,21,https://www.basketball-reference.com/players/h/harride01.html
2015-16,32,DAL,NBA,PG,64,1280,15%,69%,16%,,,-2.5,-3.4,44,10,59,3,44,18,268,16,17,https://www.basketball-reference.com/players/h/harride01.html
2016-17,33,DAL,NBA,PG,65,1087,14%,84%,2%,,,+1.9,+7.1,33,14,39,6,46,13,313,8,19,https://www.basketball-reference.com/players/h/harride01.html
2017-18,34,TOT,NBA,PG,71,1340,56%,44%,,,,+3.7,+5.8,51,14,51,8,72,17,357,19,22,https://www.basketball-reference.com/players/h/harride01.html
2017-18,34,DAL,NBA,PG,44,807,27%,73%,,,,+6.6,+12.7,32,9,32,7,47,14,201,12,16,https://www.basketball-reference.com/players/h/harride01.html
2017-18,34,DEN,NBA,PG,27,533,100%,,,,,-0.7,-2.3,19,5,19,1,25,3,156,7,6,https://www.basketball-reference.com/players/h/harride01.html
2018-19,35,DAL,NBA,PG,68,1071,47%,53%,,,,-4.7,-4.1,31,14,52,5,47,24,297,6,19,https://www.basketball-reference.com/players/h/harride01.html
2013-14,24,LAL,NBA,SF,2,11,,,35%,65%,,-13.8,-7.7,0,0,0,0,0,1,2,0,0,https://www.basketball-reference.com/players/h/harriel01.html
2014-15,20,DEN,NBA,SG,55,719,1%,60%,38%,1%,,-12.4,-10.5,9,7,29,6,22,3,65,3,19,https://www.basketball-reference.com/players/h/harriga01.html
2015-16,21,DEN,NBA,SG,76,2439,1%,62%,35%,2%,,-4.2,-2.8,34,41,51,9,56,4,334,17,46,https://www.basketball-reference.com/players/h/harriga01.html
2016-17,22,DEN,NBA,SG,57,1782,1%,66%,33%,1%,,+1.3,+2.3,47,14,43,7,53,2,402,17,35,https://www.basketball-reference.com/players/h/harriga01.html
2017-18,23,DEN,NBA,SG,67,2304,,51%,49%,,,+3.4,+5.1,59,33,40,13,71,11,469,18,41,https://www.basketball-reference.com/players/h/harriga01.html
2018-19,24,DEN,NBA,SG,57,1639,3%,89%,8%,,,+5.7,+3.3,30,23,40,7,62,6,298,16,42,https://www.basketball-reference.com/players/h/harriga01.html
2019-20,25,DEN,NBA,SG,56,1780,3%,84%,13%,,,+3.9,+3.3,25,17,46,9,43,10,292,12,27,https://www.basketball-reference.com/players/h/harriga01.html
2014-15,23,CLE,NBA,SG,51,493,3%,56%,41%,,,-11.6,-18.6,10,4,25,6,6,1,65,1,4,https://www.basketball-reference.com/players/h/harrijo01.html
2015-16,24,CLE,NBA,SG,5,15,,69%,31%,,,-57.6,-64.3,1,0,0,0,0,0,5,0,0,https://www.basketball-reference.com/players/h/harrijo01.html
2016-17,25,BRK,NBA,SG,52,1138,,52%,48%,,,-10.7,-6.1,27,14,55,9,15,5,127,2,24,https://www.basketball-reference.com/players/h/harrijo01.html
2017-18,26,BRK,NBA,SG,78,1975,3%,64%,33%,,,-3.6,+0.6,47,16,74,16,45,7,309,16,46,https://www.basketball-reference.com/players/h/harrijo01.html
2018-19,27,BRK,NBA,SG,76,2293,,42%,52%,6%,,-1.8,-4.0,63,30,78,18,48,16,436,9,67,https://www.basketball-reference.com/players/h/harrijo01.html
2019-20,28,BRK,NBA,SF,69,2123,,10%,80%,10%,,+0.8,+3.7,48,28,74,19,32,10,352,7,56,https://www.basketball-reference.com/players/h/harrijo01.html
2010-11,21,CLE,NBA,SG,54,933,13%,84%,4%,,,-13.3,-4.9,28,25,37,4,39,6,195,5,27,https://www.basketball-reference.com/players/h/harrima01.html
2011-12,22,CLE,NBA,SG,26,456,4%,96%,1%,,,-6.9,+0.6,10,7,12,4,27,1,67,6,12,https://www.basketball-reference.com/players/h/harrima01.html
2013-14,24,LAL,NBA,SG,9,180,43%,51%,6%,,,-11.0,-5.1,4,2,7,1,9,0,28,6,6,https://www.basketball-reference.com/players/h/harrima01.html
2016-17,27,DAL,NBA,SG,4,25,49%,51%,,,,-45.6,-42.6,2,0,1,0,2,0,5,0,3,https://www.basketball-reference.com/players/h/harrima01.html
2007-08,24,HOU,NBA,PF,17,159,,,9%,61%,30%,+3.7,-1.9,1,3,10,0,7,1,8,3,10,https://www.basketball-reference.com/players/h/harrimi01.html
