Season,Age,Tm,Lg,Pos,G,MP,PG%_Position Estimate,SG%_Position Estimate,SF%_Position Estimate,PF%_Position Estimate,C%_Position Estimate,OnCourt_+/- Per 100 Poss.,On-Off_+/- Per 100 Poss.,BadPass_Turnovers,LostBall_Turnovers,Shoot_Fouls Committed,Off._Fouls Committed,Shoot_Fouls Drawn,Off._Fouls Drawn,PGA_Misc.,And1_Misc.,Blkd_Misc.,Player_link
2018-19,30,HOU,NBA,SG,11,410,,18%,73%,9%,,+0.7,-11.4,15,7,8,2,15,0,38,7,7,https://www.basketball-reference.com/players/g/gordoer01.html
2019-20,31,HOU,NBA,SF,12,410,,45%,50%,5%,,-4.4,-20.5,7,12,11,3,17,5,99,2,12,https://www.basketball-reference.com/players/g/gordoer01.html
2007-08,23,ORL,NBA,C,8,48,,,,,100%,+17.7,+17.2,0,1,1,0,0,0,0,0,1,https://www.basketball-reference.com/players/g/gortama01.html
2008-09,24,ORL,NBA,PF,24,271,,,,9%,91%,+12.9,+13.5,1,3,24,5,5,6,8,1,4,https://www.basketball-reference.com/players/g/gortama01.html
2009-10,25,ORL,NBA,C,14,212,,,,16%,84%,+10.5,+0.5,2,0,18,1,3,2,21,1,1,https://www.basketball-reference.com/players/g/gortama01.html
2013-14,29,WAS,NBA,C,11,382,,,,,100%,+5.2,+15.1,5,6,6,2,13,1,36,1,6,https://www.basketball-reference.com/players/g/gortama01.html
2014-15,30,WAS,NBA,C,10,307,,,,,100%,+3.6,-1.5,5,5,9,5,10,4,50,4,4,https://www.basketball-reference.com/players/g/gortama01.html
2016-17,32,WAS,NBA,C,13,409,,,,13%,87%,+5.6,+17.7,4,5,16,5,8,2,55,3,3,https://www.basketball-reference.com/players/g/gortama01.html
2017-18,33,WAS,NBA,C,6,160,,,,,100%,+0.1,+6.2,3,1,8,1,4,1,13,1,8,https://www.basketball-reference.com/players/g/gortama01.html
2011-12,23,LAL,NBA,SG,4,10,45%,55%,,,,-20.1,-15.7,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/g/goudean01.html
2012-13,24,LAL,NBA,SG,3,80,,70%,30%,,,-29.7,-15.7,0,4,4,0,0,0,7,0,2,https://www.basketball-reference.com/players/g/goudean01.html
2015-16,27,HOU,NBA,PG,2,11,100%,,,,,-17.4,+2.5,1,1,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/g/goudean01.html
2006-07,24,TOR,NBA,SF,6,109,,,61%,39%,,-2.9,+4.9,0,0,6,3,2,3,5,1,2,https://www.basketball-reference.com/players/g/grahajo01.html
2007-08,25,TOR,NBA,SF,2,2,,31%,69%,,,-100.0,-94.8,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/g/grahajo01.html
2009-10,27,DEN,NBA,SF,4,29,,,92%,8%,,+3.2,+5.6,0,0,3,1,2,2,0,1,0,https://www.basketball-reference.com/players/g/grahajo01.html
2009-10,27,CHA,NBA,SG,2,5,,,100%,,,-36.5,-25.9,1,0,0,0,0,0,3,0,0,https://www.basketball-reference.com/players/g/grahast01.html
2018-19,25,BRK,NBA,SG,5,79,,73%,27%,,,+2.2,+18.0,0,0,4,1,2,3,7,0,0,https://www.basketball-reference.com/players/g/grahatr01.html
2005-06,22,IND,NBA,SF,6,162,,,63%,37%,,-10.4,-12.9,3,1,9,2,0,1,22,0,1,https://www.basketball-reference.com/players/g/grangda01.html
2010-11,27,IND,NBA,SF,5,183,,,96%,4%,,-16.7,-37.1,4,2,6,1,5,1,36,2,3,https://www.basketball-reference.com/players/g/grangda01.html
2011-12,28,IND,NBA,SF,11,420,,,93%,7%,,+8.1,+29.4,14,7,8,2,10,0,62,3,10,https://www.basketball-reference.com/players/g/grangda01.html
2013-14,30,LAC,NBA,SF,13,134,,,50%,50%,,+11.0,+12.2,1,1,9,1,3,1,8,0,6,https://www.basketball-reference.com/players/g/grangda01.html
2016-17,22,OKC,NBA,PF,5,111,,,28%,73%,,-33.2,-45.3,1,2,6,0,3,1,11,0,4,https://www.basketball-reference.com/players/g/grantje01.html
2017-18,23,OKC,NBA,PF,6,133,,,9%,91%,,+11.0,+29.2,1,5,11,0,6,0,17,1,6,https://www.basketball-reference.com/players/g/grantje01.html
2018-19,24,OKC,NBA,PF,5,176,,,,90%,10%,-10.2,-14.2,1,1,3,2,6,2,12,1,2,https://www.basketball-reference.com/players/g/grantje01.html
2019-20,25,DEN,NBA,PF,19,653,,3%,86%,11%,,-5.9,-11.5,11,6,26,6,17,17,61,0,5,https://www.basketball-reference.com/players/g/grantje01.html
2016-17,24,CHI,NBA,PG,5,52,97%,3%,,,,-21.8,-17.4,6,1,1,0,2,0,11,1,1,https://www.basketball-reference.com/players/g/grantje02.html
2018-19,26,ORL,NBA,PG,3,14,100%,,,,,+43.8,+63.1,1,0,0,0,1,1,6,1,0,https://www.basketball-reference.com/players/g/grantje02.html
2008-09,24,CHI,NBA,C,2,9,,,,,100%,+95.6,+103.1,0,0,0,0,0,1,0,0,0,https://www.basketball-reference.com/players/g/grayaa01.html
2010-11,26,NOH,NBA,C,6,87,,,,,100%,+0.4,+13.3,0,1,10,2,4,0,4,2,0,https://www.basketball-reference.com/players/g/grayaa01.html
2010-11,23,SAS,NBA,SG,4,7,,80%,14%,6%,,+12.5,+16.6,0,1,0,0,0,0,4,0,0,https://www.basketball-reference.com/players/g/greenda02.html
2011-12,24,SAS,NBA,SG,14,289,,69%,31%,,,+21.4,+24.5,8,3,12,3,3,1,33,0,5,https://www.basketball-reference.com/players/g/greenda02.html
2012-13,25,SAS,NBA,SG,21,669,,44%,51%,5%,,+3.2,-11.7,9,5,27,4,6,3,70,1,8,https://www.basketball-reference.com/players/g/greenda02.html
2013-14,26,SAS,NBA,SG,23,529,,73%,27%,,,+11.3,+2.2,14,4,28,1,6,1,50,2,7,https://www.basketball-reference.com/players/g/greenda02.html
2014-15,27,SAS,NBA,SG,7,204,,63%,33%,4%,,+8.3,+18.3,2,3,3,0,2,0,34,1,4,https://www.basketball-reference.com/players/g/greenda02.html
2015-16,28,SAS,NBA,SG,10,267,,82%,18%,,,+12.4,+5.4,4,0,15,0,1,1,14,1,0,https://www.basketball-reference.com/players/g/greenda02.html
2016-17,29,SAS,NBA,SG,16,436,,56%,35%,10%,,-5.4,-13.6,11,3,18,1,7,1,54,4,2,https://www.basketball-reference.com/players/g/greenda02.html
2017-18,30,SAS,NBA,SG,5,103,,23%,77%,,,-23.0,-23.7,1,1,3,0,0,3,2,0,2,https://www.basketball-reference.com/players/g/greenda02.html
2018-19,31,TOR,NBA,SG,24,684,,79%,21%,,,+7.6,+4.8,12,4,24,4,6,5,63,0,4,https://www.basketball-reference.com/players/g/greenda02.html
2019-20,32,LAL,NBA,SG,21,525,,4%,88%,9%,,+15.5,+16.2,5,4,25,1,7,1,63,1,4,https://www.basketball-reference.com/players/g/greenda02.html
2012-13,22,GSW,NBA,SF,12,223,,6%,65%,30%,,+2.9,+4.1,5,3,17,4,7,1,47,1,2,https://www.basketball-reference.com/players/g/greendr01.html
2013-14,23,GSW,NBA,SF,7,228,,1%,32%,68%,,+5.3,+27.6,9,2,11,6,6,1,45,2,5,https://www.basketball-reference.com/players/g/greendr01.html
2014-15,24,GSW,NBA,PF,21,784,,,,70%,30%,+12.6,+19.4,30,11,38,10,37,5,267,7,15,https://www.basketball-reference.com/players/g/greendr01.html
2015-16,25,GSW,NBA,PF,23,879,,,,69%,32%,+8.0,+13.9,34,14,45,6,47,4,319,9,19,https://www.basketball-reference.com/players/g/greendr01.html
2016-17,26,GSW,NBA,PF,17,593,,,,68%,32%,+18.5,+18.8,25,6,24,3,29,2,246,7,12,https://www.basketball-reference.com/players/g/greendr01.html
2017-18,27,GSW,NBA,PF,21,819,,,58%,40%,2%,+11.1,+4.2,44,11,28,6,18,3,394,5,12,https://www.basketball-reference.com/players/g/greendr01.html
2018-19,28,GSW,NBA,PF,22,851,,,1%,75%,24%,+6.7,+16.8,58,9,40,12,29,14,437,7,16,https://www.basketball-reference.com/players/g/greendr01.html
2008-09,23,DAL,NBA,SG,6,26,,46%,54%,,,-19.0,-19.1,2,0,2,0,2,0,0,0,0,https://www.basketball-reference.com/players/g/greenge01.html
2012-13,27,IND,NBA,SF,9,105,,53%,44%,3%,,-13.4,-15.7,4,1,6,0,1,1,6,0,1,https://www.basketball-reference.com/players/g/greenge01.html
2015-16,30,MIA,NBA,SG,12,110,,33%,66%,1%,,+15.5,+12.9,1,0,6,1,1,2,2,1,1,https://www.basketball-reference.com/players/g/greenge01.html
2016-17,31,BOS,NBA,SF,13,192,,13%,87%,1%,,-4.8,-2.6,5,1,13,0,3,0,24,2,3,https://www.basketball-reference.com/players/g/greenge01.html
2017-18,32,HOU,NBA,SG,17,272,4%,15%,79%,2%,,-6.0,-11.7,3,3,12,3,2,0,2,1,2,https://www.basketball-reference.com/players/g/greenge01.html
2018-19,33,HOU,NBA,SG,11,97,,1%,62%,38%,,-7.0,-12.9,0,2,10,0,1,0,3,0,2,https://www.basketball-reference.com/players/g/greenge01.html
2014-15,24,MEM,NBA,PF,5,8,,,,89%,11%,+37.5,+38.4,0,0,0,0,1,0,0,0,0,https://www.basketball-reference.com/players/g/greenja01.html
2015-16,25,MEM,NBA,PF,4,72,,,,91%,9%,-36.9,-19.9,1,1,2,1,3,0,7,0,2,https://www.basketball-reference.com/players/g/greenja01.html
2016-17,26,MEM,NBA,PF,6,118,,,2%,98%,,+1.6,+18.5,2,1,12,1,1,1,5,1,2,https://www.basketball-reference.com/players/g/greenja01.html
2018-19,28,LAC,NBA,PF,6,141,,,,37%,63%,-4.9,+8.4,2,1,8,4,3,0,13,0,6,https://www.basketball-reference.com/players/g/greenja01.html
2019-20,29,LAC,NBA,PF,13,222,,,,87%,13%,-5.6,-14.9,1,2,12,0,5,0,17,1,4,https://www.basketball-reference.com/players/g/greenja01.html
2019-20,26,BOS,NBA,SG,1,6,,50%,50%,,,+7.7,+2.7,0,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/g/greenja02.html
2009-10,23,OKC,NBA,PF,6,224,,,37%,62%,1%,-8.4,-26.1,3,2,9,0,6,1,24,1,6,https://www.basketball-reference.com/players/g/greenje02.html
2010-11,24,BOS,NBA,SF,9,173,,,59%,41%,1%,-10.4,-19.4,2,9,7,1,9,0,4,2,5,https://www.basketball-reference.com/players/g/greenje02.html
2012-13,26,BOS,NBA,PF,6,258,,,,74%,27%,-10.6,-33.0,5,5,8,3,19,3,35,3,9,https://www.basketball-reference.com/players/g/greenje02.html
2014-15,28,MEM,NBA,SF,11,298,,,63%,37%,1%,+1.5,+4.0,8,4,3,3,11,0,44,2,10,https://www.basketball-reference.com/players/g/greenje02.html
2015-16,29,LAC,NBA,SF,6,159,,,18%,81%,1%,-0.8,-1.5,0,3,6,0,11,0,9,1,2,https://www.basketball-reference.com/players/g/greenje02.html
2017-18,31,CLE,NBA,PF,22,523,,,21%,75%,5%,-2.8,-2.0,7,8,21,0,21,2,80,4,8,https://www.basketball-reference.com/players/g/greenje02.html
2019-20,33,HOU,NBA,C,12,341,,,,,100%,+0.7,-2.1,3,6,13,5,8,6,49,3,5,https://www.basketball-reference.com/players/g/greenje02.html
2004-05,23,PHI,NBA,SG,5,63,11%,89%,,,,+1.3,+12.7,1,1,1,0,4,,6,0,0,https://www.basketball-reference.com/players/g/greenwi01.html
2007-08,26,PHI,NBA,SG,6,142,2%,96%,3%,,,-20.1,-21.9,3,4,6,2,5,1,25,2,7,https://www.basketball-reference.com/players/g/greenwi01.html
2008-09,27,PHI,NBA,SG,6,148,,96%,4%,,,-17.6,-16.0,1,3,8,0,2,0,14,1,2,https://www.basketball-reference.com/players/g/greenwi01.html
2010-11,29,NOH,NBA,SG,6,84,1%,78%,20%,,,-11.7,-4.0,1,1,7,1,3,1,10,1,1,https://www.basketball-reference.com/players/g/greenwi01.html
2011-12,30,ATL,NBA,SG,5,63,,93%,7%,,,-25.1,-25.1,1,0,1,1,0,1,6,0,0,https://www.basketball-reference.com/players/g/greenwi01.html
2012-13,31,LAC,NBA,SG,3,20,,100%,,,,+3.8,+11.2,0,0,0,0,1,0,5,0,0,https://www.basketball-reference.com/players/g/greenwi01.html
2013-14,32,LAC,NBA,SG,5,19,,97%,3%,,,-14.1,-15.9,1,0,3,0,1,0,2,0,0,https://www.basketball-reference.com/players/g/greenwi01.html
2011-12,22,LAC,NBA,PF,11,393,,,,57%,43%,-5.8,-3.6,5,8,13,6,32,4,67,10,12,https://www.basketball-reference.com/players/g/griffbl01.html
2012-13,23,LAC,NBA,PF,6,158,,,,80%,20%,-12.8,-13.7,4,4,10,2,9,2,35,4,3,https://www.basketball-reference.com/players/g/griffbl01.html
2013-14,24,LAC,NBA,PF,13,478,,,,90%,11%,+1.6,+0.7,7,13,18,9,38,4,113,9,11,https://www.basketball-reference.com/players/g/griffbl01.html
2014-15,25,LAC,NBA,PF,14,557,,,,92%,8%,+4.2,+16.8,23,18,25,2,47,3,211,14,23,https://www.basketball-reference.com/players/g/griffbl01.html
2015-16,26,LAC,NBA,PF,4,127,,,,92%,8%,+1.6,+2.9,3,5,2,1,10,1,38,3,5,https://www.basketball-reference.com/players/g/griffbl01.html
2016-17,27,LAC,NBA,PF,3,99,,,,100%,,+6.0,+11.3,3,2,1,0,2,1,19,1,4,https://www.basketball-reference.com/players/g/griffbl01.html
2018-19,29,DET,NBA,PF,2,58,,,,95%,5%,-7.3,+25.1,2,4,5,0,5,0,28,3,1,https://www.basketball-reference.com/players/g/griffbl01.html
2013-14,25,BRK,NBA,PG,2,3,100%,,,,,-42.9,-41.6,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/g/gutiejo01.html
2014-15,26,MIL,NBA,PG,1,12,100%,,,,,-75.0,-65.1,0,0,1,0,0,0,2,0,0,https://www.basketball-reference.com/players/g/gutiejo01.html
2015-16,27,CHO,NBA,PG,3,12,100%,,,,,-43.6,-34.3,0,1,0,0,0,0,5,0,0,https://www.basketball-reference.com/players/g/gutiejo01.html
2010-11,25,MEM,NBA,C,9,31,,,,,100%,+12.5,+13.9,0,1,4,0,3,0,0,0,0,https://www.basketball-reference.com/players/h/haddaha01.html
2011-12,26,MEM,NBA,C,4,21,,,,,100%,+15.2,+15.8,1,0,3,0,1,0,2,0,0,https://www.basketball-reference.com/players/h/haddaha01.html
2015-16,23,MEM,NBA,SF,2,22,,,81%,20%,,-17.2,+8.2,0,0,0,1,1,0,0,0,0,https://www.basketball-reference.com/players/h/hairspj02.html
2019-20,22,BRK,NBA,C,3,20,,,,,100%,-39.5,-20.3,0,0,1,0,2,0,0,0,1,https://www.basketball-reference.com/players/h/halldo01.html
2011-12,21,DEN,NBA,SF,2,5,,100%,,,,-15.4,-16.0,1,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/h/hamiljo02.html
2012-13,22,DEN,NBA,SF,1,2,,,100%,,,+50.0,+55.2,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/h/hamiljo02.html
2012-13,25,IND,NBA,PG,6,22,96%,4%,,,,-40.7,-42.2,1,0,0,1,0,0,9,0,0,https://www.basketball-reference.com/players/h/hansbbe01.html
2010-11,25,IND,NBA,PF,5,164,,,,99%,1%,-12.9,-15.2,2,5,7,0,10,1,10,2,7,https://www.basketball-reference.com/players/h/hansbty01.html
2011-12,26,IND,NBA,PF,11,164,,,,19%,82%,-8.2,-14.4,2,1,4,3,9,1,14,1,11,https://www.basketball-reference.com/players/h/hansbty01.html
2012-13,27,IND,NBA,PF,19,241,,,,77%,23%,-7.0,-10.2,2,5,10,5,16,0,13,3,12,https://www.basketball-reference.com/players/h/hansbty01.html
2013-14,28,TOR,NBA,PF,3,29,,,,,100%,+17.6,+21.3,0,0,2,0,0,0,3,0,1,https://www.basketball-reference.com/players/h/hansbty01.html
2014-15,29,TOR,NBA,PF,4,48,,,,45%,55%,-8.7,+8.8,0,1,3,1,1,2,7,0,3,https://www.basketball-reference.com/players/h/hansbty01.html
2015-16,30,CHO,NBA,PF,2,6,,,,74%,26%,-51.5,-41.6,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/h/hansbty01.html
2015-16,23,ATL,NBA,SG,9,87,1%,95%,4%,,,-1.8,-0.3,1,2,1,0,1,0,16,0,0,https://www.basketball-reference.com/players/h/hardati02.html
2016-17,24,ATL,NBA,SG,6,200,2%,97%,1%,,,-5.0,-13.8,5,3,5,2,8,1,15,1,6,https://www.basketball-reference.com/players/h/hardati02.html
2019-20,27,DAL,NBA,SG,6,204,,25%,74%,1%,,-19.0,-32.9,2,1,6,0,4,3,29,1,5,https://www.basketball-reference.com/players/h/hardati02.html
2009-10,20,OKC,NBA,SG,6,120,,87%,13%,,,+2.3,+7.9,2,1,6,0,7,2,24,3,2,https://www.basketball-reference.com/players/h/hardeja01.html
2010-11,21,OKC,NBA,SG,17,537,,62%,38%,,,+7.1,+14.7,9,16,25,2,31,1,144,5,4,https://www.basketball-reference.com/players/h/hardeja01.html
2011-12,22,OKC,NBA,SG,20,630,,49%,51%,1%,,+9.9,+18.1,17,13,20,9,50,6,159,7,12,https://www.basketball-reference.com/players/h/hardeja01.html
2012-13,23,HOU,NBA,SG,6,243,3%,77%,20%,,,-1.1,+29.7,11,12,5,4,26,0,69,4,12,https://www.basketball-reference.com/players/h/hardeja01.html
2013-14,24,HOU,NBA,SG,6,263,,64%,33%,3%,,+2.0,+16.3,10,4,3,7,17,4,80,2,11,https://www.basketball-reference.com/players/h/hardeja01.html
2014-15,25,HOU,NBA,SG,17,636,3%,96%,1%,,,-0.4,+7.2,46,22,19,7,59,1,294,5,20,https://www.basketball-reference.com/players/h/hardeja01.html
2015-16,26,HOU,NBA,SG,5,193,7%,87%,6%,,,-21.2,-7.4,15,8,5,3,16,0,86,1,3,https://www.basketball-reference.com/players/h/hardeja01.html
2016-17,27,HOU,NBA,PG,11,407,100%,,,,,+0.9,-3.6,35,16,15,8,44,1,231,4,22,https://www.basketball-reference.com/players/h/hardeja01.html
2017-18,28,HOU,NBA,SG,17,621,3%,75%,22%,,,+6.7,+20.1,37,21,10,6,59,1,266,14,24,https://www.basketball-reference.com/players/h/hardeja01.html
2018-19,29,HOU,NBA,PG,11,424,30%,70%,,,,+5.1,+8.4,29,14,12,4,38,2,178,6,22,https://www.basketball-reference.com/players/h/hardeja01.html
2019-20,30,HOU,NBA,SG,12,448,31%,54%,13%,2%,,+3.9,+9.8,24,11,15,9,51,4,238,9,11,https://www.basketball-reference.com/players/h/hardeja01.html
2015-16,22,POR,NBA,SF,11,272,,,67%,32%,,-3.2,-2.4,3,5,18,3,10,3,16,1,7,https://www.basketball-reference.com/players/h/harklma01.html
2016-17,23,POR,NBA,SF,4,99,,,,92%,8%,-23.0,-10.6,1,0,9,0,3,1,7,0,6,https://www.basketball-reference.com/players/h/harklma01.html
2017-18,24,POR,NBA,SF,2,53,,,95%,5%,,-8.1,+1.8,0,1,0,0,0,0,11,0,1,https://www.basketball-reference.com/players/h/harklma01.html
2018-19,25,POR,NBA,SF,16,388,,,77%,21%,2%,-2.9,-2.5,4,6,31,3,18,4,53,4,9,https://www.basketball-reference.com/players/h/harklma01.html
2011-12,22,ORL,NBA,PF,1,5,,,,100%,,+2.2,+15.2,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/h/harpeju01.html
2015-16,22,HOU,NBA,PF,2,12,,,44%,56%,,-24.0,-4.5,0,1,0,0,1,0,0,0,0,https://www.basketball-reference.com/players/h/harremo01.html
2016-17,23,HOU,NBA,C,5,21,,,,,100%,-12.0,-14.3,1,1,7,0,2,0,5,0,1,https://www.basketball-reference.com/players/h/harremo01.html
2018-19,25,LAC,NBA,C,6,158,,,,2%,98%,-21.7,-28.4,2,1,9,5,13,1,31,4,4,https://www.basketball-reference.com/players/h/harremo01.html
2019-20,26,LAC,NBA,C,13,243,,,,,100%,-13.2,-28.5,4,3,15,3,35,4,14,6,9,https://www.basketball-reference.com/players/h/harremo01.html
2011-12,22,NYK,NBA,PF,4,25,,,,39%,61%,+18.2,+38.5,1,0,2,1,0,1,0,0,2,https://www.basketball-reference.com/players/h/harrejo01.html
2004-05,21,DAL,NBA,PG,9,80,72%,28%,,,,-9.5,-8.4,3,4,3,1,3,,27,0,3,https://www.basketball-reference.com/players/h/harride01.html
2005-06,22,DAL,NBA,PG,23,558,41%,60%,,,,+1.3,-6.2,25,7,31,9,36,17,115,15,16,https://www.basketball-reference.com/players/h/harride01.html
2006-07,23,DAL,NBA,PG,6,163,100%,,,,,-9.9,-5.7,4,2,12,2,11,4,73,5,6,https://www.basketball-reference.com/players/h/harride01.html
2011-12,28,UTA,NBA,PG,4,120,100%,,,,,-21.1,-7.9,9,0,5,2,8,1,32,2,1,https://www.basketball-reference.com/players/h/harride01.html
2012-13,29,ATL,NBA,SG,6,225,25%,75%,,,,-6.0,-0.9,6,3,4,0,10,1,49,2,5,https://www.basketball-reference.com/players/h/harride01.html
2013-14,30,DAL,NBA,PG,7,176,98%,2%,,,,-1.5,+2.2,8,1,2,2,4,2,62,1,3,https://www.basketball-reference.com/players/h/harride01.html
2014-15,31,DAL,NBA,PG,4,74,50%,50%,,,,-17.9,-17.8,1,3,3,0,1,1,9,1,2,https://www.basketball-reference.com/players/h/harride01.html
2015-16,32,DAL,NBA,PG,5,121,10%,84%,6%,,,-13.2,+13.2,3,0,5,0,5,1,18,2,1,https://www.basketball-reference.com/players/h/harride01.html
2018-19,24,DEN,NBA,SG,14,517,,99%,,,,+5.2,+11.2,5,3,15,1,20,4,74,6,8,https://www.basketball-reference.com/players/h/harriga01.html
2019-20,25,DEN,NBA,SG,14,379,,97%,3%,,,-0.4,+3.7,8,3,15,6,10,1,61,0,5,https://www.basketball-reference.com/players/h/harriga01.html
2014-15,23,CLE,NBA,SG,6,16,69%,31%,,,,-31.5,-36.1,1,0,0,0,1,0,3,0,0,https://www.basketball-reference.com/players/h/harrijo01.html
2018-19,27,BRK,NBA,SG,5,149,2%,53%,28%,17%,,-24.2,-36.6,5,3,5,1,5,1,8,0,2,https://www.basketball-reference.com/players/h/harrijo01.html
2019-20,28,BRK,NBA,SF,2,72,,,18%,82%,1%,-4.9,+25.9,2,0,5,1,2,0,4,0,2,https://www.basketball-reference.com/players/h/harrijo01.html
2007-08,24,HOU,NBA,PF,3,9,,,53%,47%,,-1.1,+2.5,0,0,0,0,1,0,0,0,0,https://www.basketball-reference.com/players/h/harrimi01.html
2011-12,24,MIA,NBA,SG,4,10,,100%,,,,+11.1,+3.0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/h/harrite01.html
2015-16,23,DET,NBA,PF,4,156,,,,90%,10%,-2.6,+40.7,4,1,3,1,6,0,30,1,4,https://www.basketball-reference.com/players/h/harrito02.html
2018-19,26,PHI,NBA,PF,12,443,,,1%,95%,4%,+6.6,+17.3,8,6,20,2,9,0,105,3,9,https://www.basketball-reference.com/players/h/harrito02.html
2019-20,27,PHI,NBA,PF,4,149,,,44%,56%,,-10.2,+10.6,2,1,6,2,9,0,40,1,4,https://www.basketball-reference.com/players/h/harrito02.html
2015-16,21,CHO,NBA,SG,2,7,,,,100%,,-51.7,-42.2,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/players/h/harriaa01.html
2016-17,22,MEM,NBA,PG,6,119,48%,52%,,,,-26.2,-27.6,2,1,8,0,1,0,29,1,1,https://www.basketball-reference.com/players/h/harrian01.html
2005-06,23,IND,NBA,C,6,31,,,,,100%,-33.3,-32.2,1,1,2,2,3,0,0,0,1,https://www.basketball-reference.com/players/h/harrida01.html
2018-19,20,HOU,NBA,PF,2,2,,,,,100%,-90.5,-94.5,0,0,1,0,0,0,0,0,0,https://www.basketball-reference.com/players/h/harteis01.html
2003-04,23,MIA,NBA,PF,13,199,,,8%,92%,,-4.5,-6.8,1,0,11,2,14,,7,1,4,https://www.basketball-reference.com/players/h/hasleud01.html
2004-05,24,MIA,NBA,PF,15,543,,,,99%,1%,+7.6,+11.8,6,3,21,6,17,,32,6,14,https://www.basketball-reference.com/players/h/hasleud01.html
2005-06,25,MIA,NBA,PF,22,650,,,,92%,8%,-0.2,-11.3,8,10,33,6,26,7,36,6,6,https://www.basketball-reference.com/players/h/hasleud01.html
2006-07,26,MIA,NBA,PF,4,103,,,,93%,7%,-18.0,-13.8,2,0,7,0,3,2,8,0,3,https://www.basketball-reference.com/players/h/hasleud01.html
2008-09,28,MIA,NBA,PF,7,204,,,5%,95%,,+3.4,+5.6,1,1,7,4,5,3,8,0,1,https://www.basketball-reference.com/players/h/hasleud01.html
2009-10,29,MIA,NBA,PF,5,142,,,,97%,3%,-12.1,-8.9,2,2,11,1,2,2,11,0,3,https://www.basketball-reference.com/players/h/hasleud01.html
2010-11,30,MIA,NBA,PF,12,290,,,,99%,2%,+3.7,+0.9,2,6,16,2,6,6,22,2,6,https://www.basketball-reference.com/players/h/hasleud01.html
2011-12,31,MIA,NBA,PF,22,452,,,,51%,49%,+6.8,-2.2,7,5,24,6,13,1,31,1,4,https://www.basketball-reference.com/players/h/hasleud01.html
2012-13,32,MIA,NBA,PF,22,357,,,87%,12%,1%,+3.1,-6.1,4,1,17,7,7,1,12,2,3,https://www.basketball-reference.com/players/h/hasleud01.html
2013-14,33,MIA,NBA,PF,16,169,,,56%,30%,14%,-21.6,-29.4,0,0,15,1,3,1,9,0,5,https://www.basketball-reference.com/players/h/hasleud01.html
2015-16,35,MIA,NBA,PF,9,85,,,,67%,33%,-10.0,-16.6,0,5,3,2,3,0,9,1,1,https://www.basketball-reference.com/players/h/hasleud01.html
2010-11,22,PHI,NBA,C,5,98,,,,,100%,+3.0,+19.0,0,2,8,0,2,0,20,0,4,https://www.basketball-reference.com/players/h/hawessp01.html
2011-12,23,PHI,NBA,C,13,332,,,,,100%,-2.1,-2.6,11,6,18,4,11,3,42,2,7,https://www.basketball-reference.com/players/h/hawessp01.html
2014-15,26,LAC,NBA,PF,8,57,,,,24%,76%,-0.2,-1.5,1,0,7,0,0,1,12,0,0,https://www.basketball-reference.com/players/h/hawessp01.html
2015-16,27,CHO,NBA,PF,5,53,,,,80%,20%,+21.6,+38.6,1,2,3,1,2,0,6,0,1,https://www.basketball-reference.com/players/h/hawessp01.html
2016-17,28,MIL,NBA,PF,3,17,,,,,100%,-29.8,-30.0,0,1,1,0,0,0,2,0,1,https://www.basketball-reference.com/players/h/hawessp01.html
2006-07,23,HOU,NBA,PF,7,197,,,,99%,1%,-3.3,+1.2,2,2,10,3,3,4,7,1,1,https://www.basketball-reference.com/players/h/hayesch01.html
2007-08,24,HOU,NBA,PF,6,108,,,,97%,3%,-8.3,-7.6,1,1,9,2,0,0,10,0,0,https://www.basketball-reference.com/players/h/hayesch01.html
2008-09,25,HOU,NBA,C,13,173,,,,,100%,+2.3,+5.6,1,1,14,1,0,2,25,0,5,https://www.basketball-reference.com/players/h/hayesch01.html
2013-14,30,TOR,NBA,C,5,38,,,,,100%,+10.3,+13.4,1,0,3,0,0,0,6,0,0,https://www.basketball-reference.com/players/h/hayesch01.html
2006-07,25,WAS,NBA,SF,4,139,,12%,88%,,,-6.2,+13.8,0,0,6,0,4,0,8,1,3,https://www.basketball-reference.com/players/h/hayesja01.html
2007-08,26,DET,NBA,SF,11,61,,16%,84%,1%,,-22.2,-27.2,1,1,5,1,0,0,8,0,2,https://www.basketball-reference.com/players/h/hayesja01.html
2011-12,21,UTA,NBA,SF,4,123,,38%,62%,,,-28.0,-27.2,3,0,3,0,5,0,26,0,2,https://www.basketball-reference.com/players/h/haywago01.html
2016-17,26,UTA,NBA,SF,11,411,,,38%,62%,,-8.3,-17.7,12,8,8,3,30,0,90,5,6,https://www.basketball-reference.com/players/h/haywago01.html
