Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist., ,2P_% of FGA by Distance,0-3_% of FGA by Distance,3-10_% of FGA by Distance,10-16_% of FGA by Distance,16-3P_% of FGA by Distance,3P_% of FGA by Distance, ,2P_FG% by Distance,0-3_FG% by Distance,3-10_FG% by Distance,10-16_FG% by Distance,16-3P_FG% by Distance,3P_FG% by Distance, ,2P_% of FG Ast'd,3P_% of FG Ast'd, ,%FGA_Dunks,#_Dunks, ,%3PA_Corner 3s,3P%_Corner 3s, ,Att._Heaves,#_Heaves,Player_link
2012-13,24,MEM,NBA,PF,15,175,.472,13.0,,.962,.208,.113,.170,.472,.038,,.490,.636,.500,.444,.440,.000,,.760,,,.057,3,,1.000,.000,,0,0,https://www.basketball-reference.com/players/a/arthuda01.html
2010-11,24,CHI,NBA,C,15,148,.462,1.9,,1.000,.846,.154,.000,.000,.000,,.462,.545,.000,,,,,1.000,,,.385,5,,,,,0,0,https://www.basketball-reference.com/players/a/asikom01.html
2011-12,25,CHI,NBA,C,6,128,.500,3.4,,1.000,.786,.143,.000,.071,.000,,.500,.545,.000,,1.000,,,1.000,,,.286,4,,,,,0,0,https://www.basketball-reference.com/players/a/asikom01.html
2012-13,26,HOU,NBA,C,6,208,.564,2.3,,1.000,.846,.103,.051,.000,.000,,.564,.636,.250,.000,,,,.727,,,.385,13,,,,,0,0,https://www.basketball-reference.com/players/a/asikom01.html
2013-14,27,HOU,NBA,C,6,163,.485,2.4,,1.000,.909,.030,.030,.030,.000,,.485,.500,.000,.000,1.000,,,.563,,,.152,5,,,,,0,0,https://www.basketball-reference.com/players/a/asikom01.html
2014-15,28,NOP,NBA,C,4,79,.200,1.9,,1.000,.800,.200,.000,.000,.000,,.200,.125,.500,,,,,.000,,,.100,1,,,,,0,0,https://www.basketball-reference.com/players/a/asikom01.html
2009-10,22,CHA,NBA,PG,4,73,.294,16.2,,.647,.235,.000,.059,.353,.353,,.273,.500,,1.000,.000,.333,,.000,1.000,,.000,0,,.167,1.000,,0,0,https://www.basketball-reference.com/players/a/augusdj01.html
2012-13,25,IND,NBA,PG,19,316,.380,19.0,,.324,.239,.028,.028,.028,.676,,.348,.294,.000,1.000,.500,.396,,.250,.895,,.000,0,,.375,.278,,1,0,https://www.basketball-reference.com/players/a/augusdj01.html
2013-14,26,CHI,NBA,PG,5,141,.292,13.8,,.639,.278,.139,.111,.111,.361,,.304,.400,.200,.125,.375,.269,,.071,.571,,.000,0,,.269,.000,,0,0,https://www.basketball-reference.com/players/a/augusdj01.html
2018-19,31,ORL,NBA,PG,5,141,.488,16.3,,.488,.195,.146,.098,.049,.512,,.500,.625,.167,.500,1.000,.476,,.100,.700,,.000,0,,.143,.667,,0,0,https://www.basketball-reference.com/players/a/augusdj01.html
2019-20,32,ORL,NBA,PG,5,128,.391,15.3,,.630,.217,.109,.174,.130,.370,,.345,.500,.000,.375,.333,.471,,.400,.375,,.000,0,,.118,1.000,,0,0,https://www.basketball-reference.com/players/a/augusdj01.html
2007-08,23,ORL,NBA,PF,1,2,1.000,9.0,,1.000,.000,1.000,.000,.000,.000,,1.000,,1.000,,,,,.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/a/augusja01.html
2012-13,27,MIL,NBA,C,3,7,.500,9.8,,1.000,.500,.000,.000,.500,.000,,.500,.500,,,.500,,,1.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/a/ayongu01.html
2009-10,22,POR,NBA,C,3,17,.500,2.8,,1.000,.750,.000,.250,.000,.000,,.500,.667,,.000,,,,.500,,,.750,2,,,,,0,0,https://www.basketball-reference.com/players/p/pendeje02.html
2011-12,24,IND,NBA,C,4,9,.333,7.3,,1.000,.333,.333,.333,.000,.000,,.333,1.000,.000,.000,,,,1.000,,,.333,1,,,,,0,0,https://www.basketball-reference.com/players/p/pendeje02.html
2012-13,25,IND,NBA,PF,9,71,.333,11.1,,.958,.333,.083,.125,.417,.042,,.348,.750,.000,.000,.200,.000,,.625,,,.125,2,,1.000,.000,,0,0,https://www.basketball-reference.com/players/p/pendeje02.html
2013-14,26,SAS,NBA,PF,17,65,.462,12.3,,1.000,.154,.308,.000,.538,.000,,.462,1.000,.500,,.286,,,.833,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/p/pendeje02.html
2014-15,27,SAS,NBA,PF,3,12,.000,0.0,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,1.000,0,,,,,0,0,https://www.basketball-reference.com/players/p/pendeje02.html
2015-16,28,LAC,NBA,C,2,2,1.000,0.0,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,1.000,,,1.000,1,,,,,0,0,https://www.basketball-reference.com/players/p/pendeje02.html
2006-07,23,GSW,NBA,SG,6,15,.333,15.0,,.667,.333,.000,.000,.333,.333,,.500,1.000,,,.000,.000,,.000,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/a/azubuke01.html
2011-12,28,DAL,NBA,SG,1,5,.333,22.3,,.667,.000,.000,.000,.667,.333,,.000,,,,.000,1.000,,,1.000,,.000,0,,1.000,1.000,,0,0,https://www.basketball-reference.com/players/a/azubuke01.html
2017-18,28,MIA,NBA,SF,2,3,.000,19.0,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/b/babbilu01.html
2016-17,20,MEM,NBA,PG,3,12,.000,2.0,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/b/baldwwa01.html
2017-18,21,POR,NBA,PG,4,19,.250,13.0,,.750,.250,.250,.000,.250,.250,,.000,.000,.000,,.000,1.000,,,1.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/b/baldwwa01.html
2008-09,24,DEN,NBA,PF,8,20,.333,7.2,,.833,.667,.000,.000,.167,.167,,.400,.500,,,.000,.000,,.500,,,.167,1,,1.000,.000,,0,0,https://www.basketball-reference.com/players/b/balkmre01.html
2003-04,22,BOS,NBA,PG,4,60,.438,14.8,,.688,.250,.125,.125,.188,.313,,.455,.250,.500,1.000,.333,.400,,.400,1.000,,.000,0,,.200,1.000,,0,0,https://www.basketball-reference.com/players/b/banksma01.html
2004-05,23,BOS,NBA,PG,7,106,.448,14.2,,.793,.276,.069,.034,.414,.207,,.435,.375,.500,.000,.500,.500,,.300,.000,,.000,0,,.167,.000,,0,0,https://www.basketball-reference.com/players/b/banksma01.html
2006-07,25,PHO,NBA,PG,2,7,.000,21.5,,.500,.000,.000,.000,.500,.500,,.000,,,,.000,.000,,,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/b/banksma01.html
2004-05,22,PHO,NBA,PG,12,116,.343,12.3,,.714,.429,.057,.029,.200,.286,,.320,.400,.500,.000,.143,.400,,.375,.500,,.000,0,,.300,.333,,1,0,https://www.basketball-reference.com/players/b/barbole01.html
2005-06,23,PHO,NBA,SG,20,632,.470,11.9,,.685,.411,.082,.082,.110,.315,,.507,.611,.278,.444,.333,.391,,.395,.815,,.005,1,,.174,.250,,1,0,https://www.basketball-reference.com/players/b/barbole01.html
2006-07,24,PHO,NBA,SG,11,349,.405,13.7,,.627,.329,.082,.076,.139,.373,,.465,.615,.231,.167,.409,.305,,.348,.722,,.000,0,,.271,.188,,0,0,https://www.basketball-reference.com/players/b/barbole01.html
2007-08,25,PHO,NBA,SG,5,143,.345,12.3,,.673,.345,.127,.091,.109,.327,,.405,.368,.429,.800,.167,.222,,.200,.750,,.000,0,,.500,.000,,0,0,https://www.basketball-reference.com/players/b/barbole01.html
2009-10,27,PHO,NBA,PG,16,250,.417,13.5,,.660,.340,.087,.039,.194,.340,,.456,.514,.222,.000,.550,.343,,.129,.750,,.000,0,,.286,.400,,0,0,https://www.basketball-reference.com/players/b/barbole01.html
2011-12,29,IND,NBA,SG,11,223,.370,13.3,,.726,.288,.164,.082,.192,.274,,.453,.571,.500,.333,.286,.150,,.375,1.000,,.000,0,,.400,.000,,0,0,https://www.basketball-reference.com/players/b/barbole01.html
2014-15,32,GSW,NBA,SG,21,229,.443,10.9,,.739,.432,.159,.057,.091,.261,,.477,.526,.357,.400,.500,.348,,.613,1.000,,.000,0,,.261,.500,,0,0,https://www.basketball-reference.com/players/b/barbole01.html
2015-16,33,GSW,NBA,SG,23,254,.580,12.2,,.682,.398,.114,.080,.091,.318,,.667,.657,.600,.571,.875,.393,,.575,.818,,.000,0,,.393,.636,,0,0,https://www.basketball-reference.com/players/b/barbole01.html
2006-07,22,DAL,NBA,PG,2,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/b/bareajo01.html
2007-08,23,DAL,NBA,PG,1,5,.750,19.0,,.500,.000,.250,.000,.250,.500,,.500,,.000,,1.000,1.000,,.000,.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/b/bareajo01.html
2008-09,24,DAL,NBA,SG,10,221,.437,10.0,,.775,.451,.155,.042,.127,.225,,.473,.531,.273,.667,.444,.313,,.115,.400,,.000,0,,.063,1.000,,0,0,https://www.basketball-reference.com/players/b/bareajo01.html
2009-10,25,DAL,NBA,PG,6,105,.405,10.9,,.730,.378,.243,.054,.054,.270,,.407,.643,.222,.000,.000,.400,,.273,.750,,.000,0,,.500,.200,,1,0,https://www.basketball-reference.com/players/b/bareajo01.html
2010-11,26,DAL,NBA,PG,21,390,.419,12.0,,.709,.320,.262,.064,.064,.291,,.459,.582,.378,.455,.182,.320,,.018,.375,,.000,0,,.100,.600,,2,0,https://www.basketball-reference.com/players/b/bareajo01.html
2014-15,30,DAL,NBA,PG,5,154,.439,12.1,,.719,.281,.211,.140,.070,.281,,.512,.563,.417,.750,.250,.250,,.190,.500,,.000,0,,.063,.000,,1,0,https://www.basketball-reference.com/players/b/bareajo01.html
2015-16,31,DAL,NBA,PG,4,100,.324,12.9,,.765,.118,.353,.206,.088,.235,,.385,.500,.417,.143,.667,.125,,.100,1.000,,.000,0,,.125,.000,,0,0,https://www.basketball-reference.com/players/b/bareajo01.html
2019-20,35,DAL,NBA,PG,1,5,.000,13.0,,1.000,.000,.000,1.000,.000,.000,,.000,,,.000,,,,,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/b/bareajo01.html
2006-07,21,TOR,NBA,PF,6,181,.478,16.6,,.630,.174,.065,.109,.283,.370,,.517,.500,.000,.800,.538,.412,,.667,.857,,.022,1,,.059,.000,,0,0,https://www.basketball-reference.com/players/b/bargnan01.html
2007-08,22,TOR,NBA,PF,5,104,.333,17.9,,.590,.154,.026,.077,.333,.410,,.391,.500,.000,.333,.385,.250,,.778,.750,,.077,2,,.063,.000,,0,0,https://www.basketball-reference.com/players/b/bargnan01.html
2012-13,20,GSW,NBA,SF,12,461,.444,13.6,,.679,.247,.154,.179,.099,.321,,.482,.700,.240,.379,.500,.365,,.547,1.000,,.105,15,,.269,.357,,0,0,https://www.basketball-reference.com/players/b/barneha02.html
2013-14,21,GSW,NBA,SF,7,156,.396,16.2,,.563,.167,.125,.125,.146,.438,,.407,.500,.333,.333,.429,.381,,.636,1.000,,.042,2,,.381,.375,,0,0,https://www.basketball-reference.com/players/b/barneha02.html
2014-15,22,GSW,NBA,SF,21,681,.440,13.4,,.690,.265,.155,.105,.165,.310,,.478,.717,.355,.381,.273,.355,,.636,1.000,,.140,26,,.613,.316,,0,0,https://www.basketball-reference.com/players/b/barneha02.html
2015-16,23,GSW,NBA,SF,24,743,.385,14.3,,.643,.207,.160,.146,.131,.357,,.409,.636,.235,.355,.321,.342,,.536,.962,,.052,10,,.526,.400,,0,0,https://www.basketball-reference.com/players/b/barneha02.html
2006-07,26,GSW,NBA,PF,11,330,.450,13.5,,.550,.330,.100,.050,.070,.450,,.473,.576,.400,.200,.286,.422,,.462,.947,,.050,5,,.489,.455,,0,0,https://www.basketball-reference.com/players/b/barnema02.html
2009-10,29,ORL,NBA,SF,14,326,.400,12.8,,.573,.413,.067,.013,.080,.427,,.419,.484,.200,.000,.333,.375,,.889,.917,,.080,5,,.500,.375,,0,0,https://www.basketball-reference.com/players/b/barnema02.html
2010-11,30,LAL,NBA,SF,10,131,.395,11.0,,.684,.474,.105,.000,.105,.316,,.500,.667,.250,,.000,.167,,.615,1.000,,.026,1,,.417,.200,,0,0,https://www.basketball-reference.com/players/b/barnema02.html
2011-12,31,LAL,NBA,SF,11,185,.271,16.0,,.475,.203,.186,.017,.068,.525,,.393,.417,.455,1.000,.000,.161,,.636,1.000,,.034,1,,.645,.200,,1,0,https://www.basketball-reference.com/players/b/barnema02.html
2012-13,32,LAC,NBA,SF,6,162,.545,13.1,,.614,.386,.091,.045,.091,.386,,.630,.765,.500,.500,.250,.412,,.588,1.000,,.068,3,,.294,.400,,0,0,https://www.basketball-reference.com/players/b/barnema02.html
2013-14,33,LAC,NBA,SF,13,404,.421,16.7,,.439,.224,.112,.009,.093,.561,,.553,.625,.417,.000,.600,.317,,.808,.947,,.047,5,,.433,.231,,0,0,https://www.basketball-reference.com/players/b/barnema02.html
2014-15,34,LAC,NBA,SF,14,409,.380,16.3,,.400,.310,.050,.000,.040,.600,,.550,.645,.000,,.500,.267,,.955,1.000,,.060,4,,.433,.308,,0,0,https://www.basketball-reference.com/players/b/barnema02.html
2015-16,35,MEM,NBA,SF,4,139,.348,14.5,,.609,.370,.109,.065,.065,.391,,.464,.588,.200,.667,.000,.167,,.615,1.000,,.000,0,,.167,.000,,1,0,https://www.basketball-reference.com/players/b/barnema02.html
2016-17,36,GSW,NBA,SF,12,61,.267,17.3,,.467,.267,.067,.000,.133,.533,,.429,.500,1.000,,.000,.125,,1.000,1.000,,.000,0,,.500,.000,,0,0,https://www.basketball-reference.com/players/b/barnema02.html
2010-11,29,POR,NBA,C,1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/b/barroea01.html
2013-14,23,POR,NBA,SG,7,81,.500,12.7,,.676,.265,.265,.088,.059,.324,,.478,.667,.444,.333,.000,.545,,.545,.667,,.029,1,,.545,.667,,1,0,https://www.basketball-reference.com/players/b/bartowi01.html
2018-19,28,DEN,NBA,SF,14,328,.348,13.8,,.593,.244,.244,.059,.044,.407,,.400,.485,.273,.625,.333,.273,,.344,1.000,,.022,3,,.127,.143,,1,0,https://www.basketball-reference.com/players/b/bartowi01.html
2007-08,22,DAL,NBA,C,5,133,.472,8.5,,.972,.472,.083,.278,.139,.028,,.486,.647,.333,.200,.600,.000,,.471,,,.278,9,,.000,,,1,0,https://www.basketball-reference.com/players/b/bassbr01.html
2008-09,23,DAL,NBA,C,10,192,.550,8.3,,1.000,.317,.200,.383,.100,.000,,.550,.632,.333,.609,.500,,,.727,,,.150,9,,,,,0,0,https://www.basketball-reference.com/players/b/bassbr01.html
2009-10,24,ORL,NBA,PF,7,42,.538,10.6,,1.000,.154,.308,.385,.154,.000,,.538,1.000,.250,.800,.000,,,.143,,,.077,1,,,,,0,0,https://www.basketball-reference.com/players/b/bassbr01.html
2010-11,25,ORL,NBA,PF,6,139,.421,13.6,,1.000,.184,.053,.211,.553,.000,,.421,.714,.000,.375,.381,,,.813,,,.132,4,,,,,0,0,https://www.basketball-reference.com/players/b/bassbr01.html
2011-12,26,BOS,NBA,PF,20,608,.463,11.0,,1.000,.303,.097,.189,.411,.000,,.463,.547,.294,.485,.431,,,.741,,,.114,17,,,,,0,0,https://www.basketball-reference.com/players/b/bassbr01.html
2012-13,27,BOS,NBA,PF,6,204,.483,9.0,,1.000,.379,.172,.172,.276,.000,,.483,.727,.200,.600,.250,,,.571,,,.138,4,,,,,0,0,https://www.basketball-reference.com/players/b/bassbr01.html
2014-15,29,BOS,NBA,PF,4,86,.350,8.2,,1.000,.250,.350,.250,.150,.000,,.350,.400,.286,.400,.333,,,.429,,,.100,2,,,,,0,0,https://www.basketball-reference.com/players/b/bassbr01.html
2016-17,31,LAC,NBA,PF,1,4,.333,4.7,,1.000,.667,.000,.333,.000,.000,,.333,.500,,.000,,,,.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/b/bassbr01.html
2019-20,24,DEN,NBA,SF,5,24,.200,3.2,,1.000,.800,.000,.200,.000,.000,,.200,.250,,.000,,,,.000,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/b/bateske01.html
2008-09,20,POR,NBA,SF,6,63,.556,14.8,,.556,.333,.000,.111,.111,.444,,.600,.667,,1.000,.000,.500,,.667,1.000,,.111,1,,.750,.667,,0,0,https://www.basketball-reference.com/players/b/batumni01.html
2009-10,21,POR,NBA,SF,6,139,.459,16.7,,.432,.324,.000,.000,.108,.568,,.500,.583,,,.250,.429,,.625,.889,,.108,4,,.524,.273,,1,0,https://www.basketball-reference.com/players/b/batumni01.html
2010-11,22,POR,NBA,SF,6,151,.413,18.3,,.435,.196,.130,.065,.043,.565,,.600,.556,.667,.667,.500,.269,,.333,.857,,.043,2,,.346,.111,,1,0,https://www.basketball-reference.com/players/b/batumni01.html
2013-14,25,POR,NBA,SF,11,459,.472,15.4,,.577,.254,.063,.120,.141,.423,,.561,.722,.444,.529,.350,.350,,.283,.857,,.042,6,,.217,.462,,0,0,https://www.basketball-reference.com/players/b/batumni01.html
2014-15,26,POR,NBA,SF,5,209,.343,18.6,,.443,.157,.043,.114,.129,.557,,.355,.455,.333,.375,.222,.333,,.545,1.000,,.000,0,,.154,.333,,0,0,https://www.basketball-reference.com/players/b/batumni01.html
2015-16,27,CHO,NBA,SF,5,144,.378,17.3,,.511,.156,.067,.178,.111,.489,,.478,.857,.333,.375,.200,.273,,.364,.667,,.000,0,,.182,.250,,0,0,https://www.basketball-reference.com/players/b/batumni01.html
2008-09,20,POR,NBA,PG,2,11,.333,9.0,,.833,.500,.167,.000,.167,.167,,.400,.667,.000,,.000,.000,,.000,,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/b/bayleje01.html
2009-10,21,POR,NBA,SG,6,166,.431,11.9,,.769,.354,.169,.015,.231,.231,,.440,.609,.273,1.000,.267,.400,,.409,1.000,,.046,2,,.200,.667,,0,0,https://www.basketball-reference.com/players/b/bayleje01.html
2012-13,24,MEM,NBA,PG,15,320,.358,19.1,,.569,.102,.088,.036,.343,.431,,.397,.429,.167,.000,.489,.305,,.290,.889,,.015,2,,.254,.333,,1,0,https://www.basketball-reference.com/players/b/bayleje01.html
2014-15,26,MIL,NBA,PG,6,120,.343,13.7,,.800,.229,.171,.086,.314,.200,,.357,.375,.500,.333,.273,.286,,.400,1.000,,.000,0,,.286,.500,,0,0,https://www.basketball-reference.com/players/b/bayleje01.html
2017-18,29,PHI,NBA,SG,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,https://www.basketball-reference.com/players/b/bayleje01.html
2012-13,26,SAS,NBA,C,4,23,.571,6.3,,1.000,.429,.429,.000,.143,.000,,.571,.333,.667,,1.000,,,.750,,,.286,1,,,,,0,0,https://www.basketball-reference.com/players/b/baynear01.html
2013-14,27,SAS,NBA,C,14,101,.500,6.1,,.958,.500,.250,.083,.125,.042,,.522,.667,.500,.000,.333,.000,,.667,,,.083,2,,.000,,,0,0,https://www.basketball-reference.com/players/b/baynear01.html
2014-15,28,SAS,NBA,C,4,40,.300,4.7,,1.000,.700,.100,.100,.100,.000,,.300,.286,.000,.000,1.000,,,1.000,,,.100,1,,,,,0,0,https://www.basketball-reference.com/players/b/baynear01.html
2015-16,29,DET,NBA,C,4,44,.444,4.1,,1.000,.556,.333,.111,.000,.000,,.444,.800,.000,.000,,,,.500,,,.000,0,,,,,0,0,https://www.basketball-reference.com/players/b/baynear01.html
2017-18,31,BOS,NBA,C,19,389,.506,9.6,,.742,.472,.112,.079,.079,.258,,.515,.667,.100,.714,.000,.478,,.618,.909,,.225,16,,.609,.571,,0,0,https://www.basketball-reference.com/players/b/baynear01.html
2018-19,32,BOS,NBA,C,9,115,.571,13.4,,.571,.429,.071,.071,.000,.429,,.750,.833,1.000,.000,,.333,,.667,1.000,,.071,1,,.000,,,0,0,https://www.basketball-reference.com/players/b/baynear01.html
2012-13,23,GSW,NBA,SG,9,16,.125,9.6,,.875,.250,.375,.125,.125,.125,,.143,.500,.000,.000,.000,.000,,1.000,,,.000,0,,1.000,.000,,0,0,https://www.basketball-reference.com/players/b/bazemke01.html
2014-15,25,ATL,NBA,SG,16,303,.423,12.5,,.606,.366,.141,.056,.042,.394,,.558,.731,.300,.250,.333,.214,,.917,.833,,.056,4,,.607,.176,,0,0,https://www.basketball-reference.com/players/b/bazemke01.html
2015-16,26,ATL,NBA,SF,10,325,.364,15.2,,.496,.364,.025,.008,.091,.504,,.467,.523,.000,.000,.455,.262,,.679,.813,,.033,4,,.361,.273,,0,0,https://www.basketball-reference.com/players/b/bazemke01.html
2016-17,27,ATL,NBA,SF,6,150,.396,15.4,,.547,.264,.151,.038,.094,.453,,.483,.571,.250,.500,.600,.292,,.571,.571,,.019,0,,.250,.500,,0,0,https://www.basketball-reference.com/players/b/bazemke01.html
2019-20,19,OKC,NBA,PF,7,126,.419,19.6,,.290,.161,.097,.000,.032,.710,,.222,.400,.000,,.000,.500,,.500,1.000,,.032,1,,.182,.500,,0,0,https://www.basketball-reference.com/players/b/bazleda01.html
2013-14,20,WAS,NBA,SG,11,458,.424,16.3,,.701,.186,.073,.096,.345,.299,,.427,.576,.462,.412,.344,.415,,.358,.727,,.023,4,,.170,.333,,0,0,https://www.basketball-reference.com/players/b/bealbr01.html
2014-15,21,WAS,NBA,SG,10,418,.405,14.8,,.685,.250,.095,.085,.255,.315,,.423,.560,.211,.529,.333,.365,,.397,.913,,.010,2,,.286,.389,,0,0,https://www.basketball-reference.com/players/b/bealbr01.html
2016-17,23,WAS,NBA,SG,13,505,.471,15.7,,.610,.212,.112,.131,.154,.390,,.589,.600,.586,.676,.500,.287,,.516,.690,,.008,2,,.129,.231,,0,0,https://www.basketball-reference.com/players/b/bealbr01.html
2017-18,24,WAS,NBA,SG,6,216,.454,16.8,,.583,.139,.120,.130,.194,.417,,.444,.733,.385,.214,.429,.467,,.464,.714,,.037,4,,.111,.600,,0,0,https://www.basketball-reference.com/players/b/bealbr01.html
2018-19,22,DEN,NBA,SG,14,281,.387,16.5,,.495,.129,.194,.097,.075,.505,,.370,.583,.333,.333,.143,.404,,.647,.789,,.022,1,,.234,.455,,0,0,https://www.basketball-reference.com/players/b/beaslma01.html
2008-09,20,MIA,NBA,PF,7,178,.386,13.4,,.852,.261,.102,.102,.386,.148,,.400,.609,.333,.333,.294,.308,,.333,.750,,.023,1,,.462,.333,,0,0,https://www.basketball-reference.com/players/b/beaslmi01.html
2009-10,21,MIA,NBA,PF,5,135,.449,9.2,,.959,.429,.082,.204,.245,.041,,.447,.524,.000,.400,.500,.500,,.571,1.000,,.082,4,,.000,,,0,0,https://www.basketball-reference.com/players/b/beaslmi01.html
2013-14,25,MIA,NBA,SF,4,23,.500,5.7,,1.000,.600,.200,.000,.200,.000,,.500,.667,.500,,.000,,,.200,,,.200,2,,,,,0,0,https://www.basketball-reference.com/players/b/beaslmi01.html
2015-16,27,HOU,NBA,PF,5,80,.478,11.2,,.870,.217,.283,.239,.130,.130,,.500,.800,.385,.273,.667,.333,,.600,1.000,,.022,0,,.500,.667,,1,0,https://www.basketball-reference.com/players/b/beaslmi01.html
2016-17,28,MIL,NBA,PF,4,48,.350,11.8,,.750,.200,.300,.150,.100,.250,,.267,.250,.167,.333,.500,.600,,.750,1.000,,.000,0,,.400,.500,,0,0,https://www.basketball-reference.com/players/b/beaslmi01.html
2009-10,21,DAL,NBA,PG,4,31,.474,11.8,,.684,.316,.158,.158,.053,.316,,.538,.667,.667,.333,.000,.333,,.143,.000,,.000,0,,.000,,,0,0,https://www.basketball-reference.com/players/b/beaubro01.html
2011-12,23,DAL,NBA,PG,2,12,.000,16.0,,.500,.000,.000,.500,.000,.500,,.000,,,.000,,.000,,,,,.000,0,,1.000,.000,,0,0,https://www.basketball-reference.com/players/b/beaubro01.html
2010-11,24,NOH,NBA,SG,6,173,.365,17.7,,.587,.095,.095,.175,.222,.413,,.405,.667,.500,.455,.214,.308,,.800,1.000,,.016,1,,.269,.286,,0,0,https://www.basketball-reference.com/players/b/belinma01.html
2012-13,26,CHI,NBA,SG,12,325,.411,16.6,,.561,.271,.037,.065,.187,.439,,.467,.552,.250,.429,.400,.340,,.464,1.000,,.019,1,,.319,.400,,0,0,https://www.basketball-reference.com/players/b/belinma01.html
2013-14,27,SAS,NBA,SF,23,356,.444,16.0,,.616,.222,.091,.061,.242,.384,,.459,.545,.444,.500,.375,.421,,.714,1.000,,.000,0,,.184,.571,,0,0,https://www.basketball-reference.com/players/b/belinma01.html
2014-15,28,SAS,NBA,SG,7,116,.513,22.8,,.231,.077,.000,.026,.128,.769,,.667,1.000,,1.000,.400,.467,,.833,.929,,.000,0,,.133,.250,,0,0,https://www.basketball-reference.com/players/b/belinma01.html
2017-18,31,PHI,NBA,SG,10,273,.406,17.8,,.566,.179,.047,.066,.274,.434,,.450,.632,.000,.429,.414,.348,,.963,.875,,.009,1,,.065,.333,,0,0,https://www.basketball-reference.com/players/b/belinma01.html
2018-19,32,SAS,NBA,SG,7,131,.368,19.2,,.447,.158,.026,.053,.211,.553,,.353,.500,.000,.500,.250,.381,,.500,1.000,,.000,0,,.143,.333,,0,0,https://www.basketball-reference.com/players/b/belinma01.html
2017-18,23,GSW,NBA,C,17,173,.531,5.6,,.969,.625,.188,.125,.031,.031,,.548,.700,.333,.250,.000,.000,,.647,,,.344,9,,.000,,,1,0,https://www.basketball-reference.com/players/b/belljo01.html
2018-19,24,GSW,NBA,C,15,106,.548,5.5,,1.000,.613,.097,.258,.032,.000,,.548,.579,.667,.500,.000,,,.706,,,.226,5,,,,,0,0,https://www.basketball-reference.com/players/b/belljo01.html
2016-17,24,SAS,NBA,PF,13,112,.444,19.9,,.259,.185,.000,.037,.037,.741,,.571,.800,,.000,.000,.400,,.750,1.000,,.037,1,,.250,.400,,0,0,https://www.basketball-reference.com/players/b/bertada01.html
2017-18,25,SAS,NBA,PF,5,82,.167,22.5,,.111,.000,.111,.000,.000,.889,,.000,,.000,,,.188,,,1.000,,.000,0,,.375,.167,,0,0,https://www.basketball-reference.com/players/b/bertada01.html
2018-19,26,SAS,NBA,PF,5,79,.333,19.9,,.267,.133,.067,.000,.067,.733,,.500,.500,1.000,,.000,.273,,.500,1.000,,.067,0,,.182,.500,,0,0,https://www.basketball-reference.com/players/b/bertada01.html
2012-13,24,HOU,NBA,PG,6,200,.431,13.0,,.631,.231,.246,.077,.077,.369,,.488,.467,.625,.200,.400,.333,,.150,.875,,.015,1,,.250,.333,,0,0,https://www.basketball-reference.com/players/b/beverpa01.html
2013-14,25,HOU,NBA,PG,6,202,.380,13.1,,.560,.240,.260,.060,.000,.440,,.429,.333,.462,.667,,.318,,.500,.857,,.040,2,,.636,.286,,0,0,https://www.basketball-reference.com/players/b/beverpa01.html
2015-16,27,HOU,NBA,PG,5,129,.270,13.2,,.622,.189,.297,.108,.027,.378,,.304,.286,.364,.250,.000,.214,,.143,1.000,,.000,0,,.357,.200,,0,0,https://www.basketball-reference.com/players/b/beverpa01.html
2016-17,28,HOU,NBA,SG,11,325,.413,14.6,,.523,.193,.266,.037,.028,.477,,.421,.524,.310,.750,.333,.404,,.208,.952,,.009,1,,.423,.500,,0,0,https://www.basketball-reference.com/players/b/beverpa01.html
2018-19,30,LAC,NBA,PG,6,195,.426,18.7,,.362,.149,.149,.064,.000,.638,,.412,.714,.286,.000,,.433,,.286,.769,,.000,0,,.133,.250,,0,0,https://www.basketball-reference.com/players/b/beverpa01.html
